exp_date,train_rmse,train_custom_acc,val_rmse_for_best_train,val_custom_acc_for_best_train,test_rmse_for_best_train,test_custom_acc_for_best_train,train_epoch_for_best_train,val_rmse,val_custom_acc,train_rmse_for_best_val,train_custom_acc_for_best_val,test_rmse_for_best_val,test_custom_acc_for_best_val,val_epoch_for_best_val,test_rmse,test_custom_acc,train_rmse_for_best_test,train_custom_acc_for_best_test,val_rmse_for_best_test,val_custom_acc_for_best_test,test_epoch_for_best_test,seq_len,lr,d,hid_d,last_d,time_d,e_layers,comb_type,bs
2024-07-17 19:55,217.49643,23.85403060913086,484.5849,-65.63301086425781,423.24905,-57.28432083129883,8,501.21558,-15.347661018371582,434.69882,-0.2384264469146728,435.6869,-12.606527328491213,1,435.6869,-12.606527328491213,434.69882,-0.2384264469146728,501.21558,-15.347661018371582,1,28,0.02,256,256,256,128,8,add,1100
2024-07-17 16:53,195.33469,-34.43839263916016,443.44894,-209.443115234375,433.4985,-233.63429260253903,10,419.25864,-120.17269134521484,217.56628,-19.557260513305664,405.10864,-142.61459350585938,8,405.10864,-142.61459350585938,217.56628,-19.557260513305664,419.25864,-120.17269134521484,8,8,0.02,256,64,256,32,2,add,1100
2024-07-17 11:29,510.54456,-410.6638488769531,601.7181,,807.3326,,13,426.99637,-97.5632553100586,249.08003,,370.3199,,9,378.55377,-120.32516479492188,264.9513,,422.72018,,12,8,0.2,32,256,64,32,2,add,1100
2024-07-17 20:17,262.43396,21.357404708862305,468.53348,-41.49335479736328,396.5921,-80.40789031982422,9,468.53348,-41.49335479736328,262.43396,21.357404708862305,396.5921,-80.40789031982422,9,396.5921,-80.40789031982422,262.43396,21.357404708862305,468.53348,-41.49335479736328,9,28,0.08,256,256,256,128,16,add,1100
2024-07-17 19:40,193.5293,42.39363479614258,456.50455,-60.209716796875,429.9983,-71.59319305419922,16,454.75632,-14.01540756225586,278.7581,32.77275085449219,445.92578,-43.38846206665039,10,454.77182,-97.4040069580078,526.8312,-5.817717552185059,513.9837,-85.78841400146484,7,28,0.02,256,256,256,32,16,add,1100
2024-07-17 11:44,220.43925,-13.053315162658691,423.41968,,373.9474,,10,415.83615,-183.1456756591797,234.44032,,379.6615,,8,372.53256,-133.9724578857422,215.37962,,494.02515,,13,8,0.1,64,64,256,32,2,add,1100
2024-07-17 11:14,310.2954,-21.040430068969727,465.9975,,433.15613,,13,410.51828,-103.40560150146484,244.83685,,335.2307,,9,348.9964,-164.6304473876953,250.60909,,407.15976,,6,8,0.1,32,64,32,32,2,add,1100
2024-07-17 19:11,706.9801,3.2326865196228027,611.24036,-14.16096019744873,418.87027,-19.50285530090332,7,461.4978,-58.37116241455078,441.86032,-69.24559020996094,385.11798,-67.80838775634766,1,385.11798,-67.80838775634766,441.86032,-69.24559020996094,461.4978,-58.37116241455078,1,28,0.08,256,64,256,32,16,add,1100
2024-07-17 11:58,217.22018,-29.66683959960937,498.17517,,425.26834,,12,482.5337,-257.13458251953125,279.91888,,499.2713,,7,397.54303,-212.63836669921875,206.85576,,481.63205,,9,8,0.05,128,64,32,32,2,add,1100
2024-07-17 20:51,236.6473,-1.6961820125579834,458.18286,-59.589385986328125,442.74277,-134.790283203125,10,587.5503,-4.934576034545898,898.7117,-31.19570541381836,448.08386,7.783204078674316,7,440.23984,-138.2967529296875,333.82318,-4.619439601898193,452.93204,-64.5158462524414,9,36,0.08,256,256,512,32,8,add,1100
2024-07-17 18:46,241.9283,0.5643913149833679,416.84756,-58.18434524536133,369.75128,-47.95774841308594,8,404.75278,13.61561107635498,356.87286,25.086294174194336,434.11707,-0.1787048876285553,7,369.75128,-47.95774841308594,241.9283,0.5643913149833679,416.84756,-58.18434524536133,8,36,0.1,256,32,512,128,16,add,1100
2024-07-17 18:34,389.57056,23.468904495239254,457.4243,-6.954964637756348,358.937,-14.74135398864746,8,399.15408,15.984097480773926,259.50702,32.1828498840332,425.41788,20.86267852783203,9,358.937,-14.74135398864746,389.57056,23.468904495239254,457.4243,-6.954964637756348,8,28,0.08,256,32,512,128,8,add,1100
2024-07-17 12:25,182.93912,38.02801132202149,423.45282,,414.6894,,11,418.63678,-113.8119659423828,277.38434,,383.59274,,6,383.59274,-120.04624938964844,277.38434,,418.63678,,6,8,0.01,128,256,32,32,8,add,1100
2024-07-17 16:38,150.75949,18.457765579223636,409.66046,-156.8342742919922,404.40573,-187.72134399414065,10,418.63678,-113.8119659423828,277.38434,2.1390485763549805,383.59274,-120.04624938964844,6,373.299,-198.4760284423828,219.79391,-43.38443756103516,402.3036,-181.14828491210935,5,8,0.01,128,256,32,32,8,add,1100
2024-07-17 12:32,243.38683,-10.350954055786133,395.4388,,389.47116,,9,7009.1416,-4510.91064453125,10353.846,,13023.653,,11,388.04028,-134.46054077148438,286.98682,,402.7282,,8,8,0.2,128,256,256,32,8,add,1100
2024-07-17 20:27,661.0191,1.6068683862686155,640.86755,21.59703063964844,553.08014,9.238872528076172,2,639.99164,28.386688232421875,709.93945,20.71058464050293,522.8864,29.19288444519043,1,522.8864,29.19288444519043,709.93945,20.71058464050293,639.99164,28.386688232421875,1,36,0.02,256,256,256,128,32,add,1100
2024-07-17 11:35,210.45361,-29.51702880859375,423.32736,,375.07724,,8,411.96533,-66.68392944335938,279.21793,,388.7897,,3,375.07724,-126.7899169921875,210.45361,,423.32736,,8,8,0.05,64,64,64,32,2,add,1100
2024-07-17 18:29,687.60425,-12.198429107666016,671.5309,10.016263008117676,573.7306,9.025683403015137,2,550.8648,-238.66452026367188,489.35907,-173.88043212890625,510.733,-221.30560302734372,1,510.733,-221.30560302734372,489.35907,-173.88043212890625,550.8648,-238.66452026367188,1,28,0.15,256,32,512,32,32,add,1100
2024-07-17 19:45,365.82007,26.2598934173584,479.77075,2.6217734813690186,420.6448,6.923636436462402,8,533.5305,-198.2216033935547,648.6665,-139.30560302734375,481.77548,-181.3218994140625,1,481.77548,-181.3218994140625,648.6665,-139.30560302734375,533.5305,-198.2216033935547,1,28,0.1,256,64,512,128,8,add,1100
2024-07-17 20:26,2755.384,-308.1091613769531,703.98145,-225.2852325439453,661.5637,-225.06765747070312,3,558.14764,-10.546588897705078,599.81433,11.167853355407717,448.1559,9.305150032043455,1,448.1559,9.305150032043455,599.81433,11.167853355407717,558.14764,-10.546588897705078,1,28,0.02,256,256,256,128,32,add,1100
2024-07-17 20:23,218.49724,35.31291198730469,502.8524,-39.53090286254883,440.4065,-52.30223846435547,16,494.24506,-53.66670989990234,310.6758,-16.610015869140625,431.65924,-47.46543884277344,17,431.65924,-47.46543884277344,310.6758,-16.610015869140625,494.24506,-53.66670989990234,17,36,0.04,256,256,512,32,32,add,1100
2024-07-17 19:07,351.6228,22.229204177856445,450.05435,-1.1177215576171875,407.51022,-11.1248197555542,7,516.6049,-190.1103057861328,459.52682,-145.24147033691406,449.31097,-170.17507934570312,1,449.31097,-170.17507934570312,459.52682,-145.24147033691406,516.6049,-190.1103057861328,1,28,0.08,256,64,256,128,32,add,1100
2024-07-17 11:22,124.41547,30.77730178833008,445.82013,,372.40536,,24,442.13452,-176.0240478515625,159.29276,,375.59613,,19,354.88315,-125.486328125,339.24942,,445.09134,,7,8,0.05,32,256,32,32,8,add,1100
2024-07-17 11:17,167.51459,2.349371671676636,410.84045,,421.66467,,11,386.18668,-202.38638305664065,235.46033,,392.70657,,6,395.6554,-256.710693359375,270.07727,,384.01443,,4,8,0.01,32,256,32,32,2,add,1100
2024-07-17 11:31,190.6445,-5.995895862579346,431.72723,,377.26874,,12,387.15192,-69.635498046875,249.51698,,364.25494,,7,351.21765,-105.9316635131836,260.06873,,374.23392,,6,8,0.05,32,64,256,32,2,add,1100
2024-07-17 18:08,398.64963,11.165779113769531,443.28015,21.93562889099121,465.11423,1.895545482635498,5,422.58783,-43.517822265625,446.30768,-45.011863708496094,407.14218,-51.90945053100586,2,393.93024,-85.17221069335938,488.71103,-152.14878845214844,428.77344,-101.38648986816406,1,36,0.1,256,32,512,32,8,add,1100
2024-07-17 18:53,217.37021,12.051103591918944,422.17715,-33.98492431640625,365.49597,-17.006391525268555,8,422.17715,-33.98492431640625,217.37021,12.051103591918944,365.49597,-17.006391525268555,8,342.8979,-46.83907699584961,393.94635,-2.1675424575805664,494.92886,-50.18523025512695,7,36,0.1,256,64,256,128,8,add,1100
2024-07-17 18:35,569.42883,-10.796553611755373,531.8066,-38.59810256958008,425.17346,-16.209287643432617,2,586.06885,-235.83871459960935,671.9556,-226.80926513671875,532.0307,-203.24432373046875,3,532.0307,-203.24432373046875,671.9556,-226.80926513671875,586.06885,-235.83871459960935,3,28,0.02,256,64,256,32,32,add,1100
2024-07-17 19:29,194.06044,29.18449592590332,433.30502,-44.67748260498047,394.41986,-88.9854965209961,9,433.15955,-51.79278945922852,205.32092,33.05213165283203,411.95935,-111.53868865966795,12,408.64816,-23.00369644165039,274.1846,18.24984741210937,434.96323,-33.064788818359375,7,36,0.02,256,256,256,32,8,add,1100
2024-07-17 11:56,79.37674,67.47991180419922,470.90146,,455.40115,,27,465.91498,-161.0015869140625,125.1728,,444.48746,,22,471.14423,-89.02413940429688,206.33574,,488.53238,,10,8,0.01,64,256,32,32,8,add,1100
2024-07-17 20:07,330.32782,-73.27169036865234,538.768,-177.5264129638672,546.27594,-223.85113525390625,10,456.5735,-53.304473876953125,386.9386,-49.11322784423828,435.49216,-110.48299407958984,11,435.49216,-110.48299407958984,386.9386,-49.11322784423828,456.5735,-53.304473876953125,11,36,0.1,256,256,256,32,32,add,1100
2024-07-17 19:39,174.81404,52.38376235961914,434.3952,-37.94419860839844,414.67075,-29.965219497680664,12,503.46307,-71.19766998291016,486.13132,-40.20846176147461,409.08325,-49.87421798706055,1,409.08325,-49.87421798706055,486.13132,-40.20846176147461,503.46307,-71.19766998291016,1,28,0.02,256,64,512,128,8,add,1100
2024-07-17 19:03,282.3334,8.012151718139648,445.83383,-54.78360366821289,389.04407,-47.62008285522461,8,445.83383,-54.78360366821289,282.3334,8.012151718139648,389.04407,-47.62008285522461,8,389.04407,-47.62008285522461,282.3334,8.012151718139648,445.83383,-54.78360366821289,8,36,0.15,256,64,256,128,16,add,1100
2024-07-17 20:38,219.11346,-7.082950115203857,417.137,-53.09698486328125,374.03842,-45.5887336730957,9,477.26132,-76.3393325805664,260.4724,2.3759984970092773,448.49695,-112.90153503417967,10,448.624,-5.212987422943115,760.2605,-13.507777214050291,637.1564,-10.738787651062012,5,28,0.04,256,256,512,128,8,add,1100
2024-07-17 11:53,275.11194,-8.907443046569824,451.84375,,422.78708,,9,464.7146,-259.9603881835937,331.05606,,416.04822,,4,527.1427,3.3088669776916504,518.06866,,578.1144,,1,8,0.01,64,256,256,32,8,add,1100
2024-07-17 12:16,212.04857,-51.50629425048828,431.85394,,385.84714,,10,420.8863,-94.04679870605467,341.7881,,346.67856,,5,401.1526,-275.7015380859375,267.13712,,437.55066,,6,8,0.1,128,64,256,32,2,add,1100
2024-07-17 19:03,233.65688,-1.3370765447616575,438.9056,-25.514450073242188,390.08963,-16.489532470703125,8,407.9369,-55.69369125366211,234.75954,4.249281406402588,396.3468,-103.47938537597656,7,347.64713,-45.80929565429688,627.2763,-66.00634765625,540.63074,-63.61202239990234,4,28,0.1,256,64,256,32,8,add,1100
2024-07-17 19:34,980.87317,-188.30714416503903,684.12024,-0.2017415463924408,567.2138,9.010571479797363,2,665.1288,20.22307777404785,742.2487,9.234657287597656,549.75867,14.216704368591309,1,549.75867,14.216704368591309,742.2487,9.234657287597656,665.1288,20.22307777404785,1,36,0.08,256,64,512,32,32,add,1100
2024-07-17 18:03,267.39148,21.177059173583984,447.3316,-25.05203437805176,357.6255,-8.826905250549316,6,409.93994,-90.31449127197266,368.63538,-89.20677185058594,371.74313,-96.29817199707033,2,348.20563,-3.2430522441864014,318.27,13.76441478729248,443.45343,-14.081246376037598,4,36,0.02,256,32,512,32,8,add,1100
2024-07-17 11:28,288.19705,-4.410404205322266,526.14996,,410.98224,,13,402.59045,-63.210182189941406,225.97287,,373.33264,,8,373.33264,-103.36282348632812,225.97287,,402.59045,,8,8,0.1,32,64,64,32,8,add,1100
2024-07-17 18:47,516.68475,-246.58648681640625,495.78723,-177.0906982421875,399.27264,-123.7754898071289,7,1532.6259,-73.11306762695312,3645.5703,-431.0734558105469,747.0523,-41.27539825439453,8,399.27264,-123.7754898071289,516.68475,-246.58648681640625,495.78723,-177.0906982421875,7,28,0.15,256,32,512,128,16,add,1100
2024-07-17 18:52,506.87845,-128.16481018066406,527.9922,-166.6571807861328,445.3963,-138.48434448242188,2,523.84204,-192.1644287109375,488.4268,-145.05203247070312,457.9506,-169.00973510742188,1,457.9506,-169.00973510742188,488.4268,-145.05203247070312,523.84204,-192.1644287109375,1,28,0.08,256,32,512,128,32,add,1100
2024-07-17 20:01,233.38814,15.759870529174805,399.48734,-36.63759231567383,379.57343,-50.210548400878906,9,406.87134,-76.42249298095703,236.05522,-16.846538543701172,367.69382,-85.66702270507812,10,5884.479,-2531.580810546875,5224.1147,-2763.466552734375,5296.7866,-2859.27734375,1,28,0.08,256,256,256,128,8,add,1100
2024-07-17 15:57,749.8619,3.213160753250122,670.53735,12.583407402038574,583.6279,4.206802368164063,2,676.793,12.456156730651855,759.8222,2.8654518127441406,584.75793,4.491466045379639,1,584.75793,4.491466045379639,759.8222,2.8654518127441406,676.793,12.456156730651855,1,8,0.001,128,64,32,32,2,add,1100
2024-07-17 16:05,208.70927,-68.18191528320312,439.39722,-176.27647399902344,413.94104,-212.44354248046875,19,426.98862,-153.7753448486328,215.59467,-42.749549865722656,421.2044,-179.78538513183594,17,413.94104,-212.44354248046875,208.70927,-68.18191528320312,439.39722,-176.27647399902344,19,8,0.001,128,64,32,32,2,add,1100
2024-07-17 19:14,253.973,22.332748413085938,444.70007,2.0760040283203125,390.85016,-19.568578720092773,7,433.25427,-80.80260467529297,428.54794,-46.50833511352539,392.9935,-113.8937530517578,2,359.43414,-41.34594345092773,377.24683,13.604840278625488,479.7614,-19.63154602050781,1,36,0.04,256,64,512,32,8,add,1100
2024-07-17 18:56,312.24557,19.384824752807617,520.88885,-28.815378189086918,450.43784,-112.61456298828124,7,441.56586,-33.09136962890625,340.27338,-18.50995635986328,358.46893,-77.63661193847656,2,358.46893,-77.63661193847656,340.27338,-18.50995635986328,441.56586,-33.09136962890625,2,36,0.02,256,64,256,128,16,add,1100
2024-07-17 19:38,318.517,-34.55010986328125,455.21307,-86.50801086425781,385.3863,-89.20187377929688,8,442.24957,-86.74849700927734,254.74138,-37.16604232788086,373.03876,-91.65695190429688,10,385.3863,-89.20187377929688,318.517,-34.55010986328125,455.21307,-86.50801086425781,8,36,0.15,256,256,256,32,8,add,1100
2024-07-17 16:35,121.73445,52.71928787231445,440.07928,-139.7554473876953,397.7618,-169.13082885742188,22,467.69638,-171.2355194091797,152.44302,22.013839721679688,410.99936,-200.68408203125,18,505.13562,9.108689308166504,649.2825,0.2957490086555481,609.28973,-18.417381286621094,1,28,0.001,128,256,32,32,8,add,1100
2024-07-17 20:51,220.306,36.60429382324219,454.04816,-56.68992233276367,411.8862,-63.79721832275391,12,503.06476,-62.44123077392578,348.8821,8.902212142944336,414.75186,-79.71929168701172,9,361.89352,-48.55339050292969,395.97733,-46.139347076416016,490.8684,-65.91124725341797,18,36,0.02,256,256,512,128,16,add,1100
2024-07-17 12:19,503.49072,-23.53218078613281,539.04224,,401.23764,,10,429.87085,-111.16281127929688,223.66676,,370.3435,,8,428.98477,-66.34152221679688,279.87204,,449.30252,,9,8,0.1,128,64,256,32,8,add,1100
2024-07-17 19:32,562.14655,-122.15855407714844,512.5458,-167.10316467285156,441.57996,-144.15916442871094,2,521.1131,-186.8628387451172,488.11636,-140.83309936523438,453.51248,-163.73236083984375,1,453.51248,-163.73236083984375,488.11636,-140.83309936523438,521.1131,-186.8628387451172,1,28,0.04,256,64,512,32,32,add,1100
2024-07-17 19:44,349.933,-9.965950012207031,625.3879,-146.0690460205078,582.4414,-211.23155212402344,8,516.71387,-40.81267166137695,586.18866,1.2091233730316162,448.8911,-38.50307083129883,9,509.42654,11.562734603881836,1839.5232,-159.03749084472656,1030.7946,-44.04425811767578,10,36,0.04,256,256,256,32,16,add,1100
2024-07-17 16:17,156.60732,4.373693466186523,452.29883,-177.9815216064453,381.9057,-175.5988311767578,13,421.156,-122.6430892944336,245.09375,-33.53145980834961,370.72858,-203.3650360107422,8,386.9843,-135.2343292236328,185.60387,23.865642547607425,476.2374,-100.38801574707033,12,28,0.005,128,64,32,32,8,add,1100
2024-07-17 17:10,160.6468,-2.530968427658081,432.68954,-203.36387634277344,433.04932,-264.5328369140625,11,391.20532,-162.23089599609375,230.94862,-47.185203552246094,412.03067,-272.0689392089844,5,391.01248,-269.806884765625,239.81525,-54.81381607055664,397.87167,-161.91476440429688,4,8,0.01,256,256,32,32,2,add,1100
2024-07-17 18:15,2415.0918,-591.4390869140625,2102.323,-635.4163818359375,3469.117,-1220.6578369140625,7,525.39417,-197.873291015625,533.46063,-153.2932586669922,457.9219,-171.79478454589844,1,457.9219,-171.79478454589844,533.46063,-153.2932586669922,525.39417,-197.873291015625,1,36,0.15,256,32,256,32,32,add,1100
2024-07-17 19:51,108.66098,60.77080154418945,454.65747,-71.27322387695312,424.09943,-82.62946319580078,25,458.46985,-54.33654022216797,191.46129,17.859222412109375,414.1592,-59.154781341552734,14,421.59125,-4.4780120849609375,330.25113,17.287765502929688,480.4395,4.85707426071167,8,28,0.02,256,64,512,128,16,add,1100
2024-07-17 19:10,816.3442,-250.63943481445312,670.71674,-98.24905395507812,636.4266,-167.9385223388672,2,541.5793,-225.41781616210935,502.76578,-168.4436492919922,497.77213,-206.77381896972656,1,497.77213,-206.77381896972656,502.76578,-168.4436492919922,541.5793,-225.41781616210935,1,36,0.1,256,64,256,128,32,add,1100
2024-07-17 17:16,194.8421,-16.291471481323242,424.28772,-244.04576110839844,429.61005,-306.5998840332031,11,397.24796,-179.99542236328125,263.75287,-61.48464584350586,367.5413,-211.7757873535156,7,371.3827,-84.25592803955078,278.35263,-70.87924194335938,412.9081,-106.04946899414062,5,28,0.02,256,256,256,32,2,add,1100
2024-07-17 11:39,203.16867,2.648902177810669,456.00952,,436.89383,,8,466.0015,-86.46003723144531,652.3931,,384.18774,,3,415.4803,-189.1107940673828,532.7709,,550.0415,,4,8,0.05,64,64,64,32,8,add,1100
2024-07-17 17:07,218.39645,-27.73810195922852,417.04004,-102.21600341796876,397.38248,-106.71061706542967,12,397.07526,-168.83590698242188,251.1889,-72.85324096679688,386.0528,-202.18247985839844,7,369.89334,-162.22413635253906,242.0891,-66.29513549804688,420.21265,-159.74240112304688,8,8,0.001,256,256,256,32,2,add,1100
2024-07-17 11:17,153.78967,47.0356559753418,395.5663,,399.64307,,16,408.0552,-165.52455139160156,230.29192,,408.74332,,11,356.71365,-121.60891723632812,218.50732,,372.54333,,7,8,0.01,32,64,32,32,8,add,1100
2024-07-17 17:53,381.08408,17.858034133911133,580.81445,-113.33853912353516,443.3949,-72.94827270507812,7,586.89124,-275.0086975097656,502.97705,-220.77403259277344,539.55316,-244.8344268798828,3,539.55316,-244.8344268798828,502.97705,-220.77403259277344,586.89124,-275.0086975097656,3,28,0.02,256,32,256,128,32,add,1100
2024-07-17 19:12,254.54294,11.43570041656494,461.1527,-61.529884338378906,493.22406,-144.56614685058594,7,451.5001,-14.933366775512695,271.89346,24.82493782043457,407.77945,-58.7987174987793,4,407.77945,-58.7987174987793,271.89346,24.82493782043457,451.5001,-14.933366775512695,4,36,0.02,256,64,512,32,8,add,1100
2024-07-17 11:12,6045.159,-7252.408203125,9955.13,,13083.935,,10,401.7052,-97.8544464111328,247.50482,,378.2057,,8,13083.935,-12344.5107421875,6045.159,,9955.13,,10,8,0.2,32,64,256,32,2,add,1100
2024-07-17 12:09,191.3539,-81.47465515136719,408.4798,,423.31485,,15,451.89066,-106.4096908569336,232.4253,,437.43356,,13,113710.97,-98791.1171875,78127.38,,95718.18,,1,8,0.2,64,256,64,32,8,add,1100
2024-07-17 11:24,414.95276,-55.0646858215332,480.66357,,419.3071,,11,393.1289,-117.10820770263672,235.8484,,374.39313,,8,367.42307,-39.197566986083984,297.84445,,418.1181,,5,8,0.2,32,64,64,32,2,add,1100
2024-07-17 18:06,279.81357,-45.426788330078125,408.75784,-109.61946105957033,430.24704,-124.34996032714844,7,892.47406,-498.8652648925781,554.0584,-245.23468017578125,988.63885,-527.1573486328125,1,988.63885,-527.1573486328125,554.0584,-245.23468017578125,892.47406,-498.8652648925781,1,36,0.15,256,32,256,32,16,add,1100
2024-07-17 19:08,1232.9437,-112.14861297607422,718.9968,-166.99197387695312,389.91867,-106.6419906616211,7,537.2929,-213.5807342529297,507.386,-164.60113525390625,474.75058,-190.71409606933597,1,474.75058,-190.71409606933597,507.386,-164.60113525390625,537.2929,-213.5807342529297,1,36,0.08,256,64,256,128,32,add,1100
2024-07-17 19:06,274.65088,5.535738945007324,471.61502,-49.7226676940918,370.8503,-54.20777893066406,9,516.0203,-79.97083282470703,529.03687,-36.885215759277344,383.87677,-70.0685043334961,7,383.87677,-70.0685043334961,529.03687,-36.885215759277344,516.0203,-79.97083282470703,7,36,0.15,256,64,256,32,8,add,1100
2024-07-17 19:22,1462.6984,-564.2752685546875,1556.9113,-694.91943359375,1811.9353,-843.8248291015625,2,522.94806,-184.13819885253903,991.376,-195.2225799560547,451.80237,-162.1319580078125,1,451.80237,-162.1319580078125,991.376,-195.2225799560547,522.94806,-184.13819885253903,1,36,0.08,256,64,512,128,32,add,1100
2024-07-17 18:34,651.31335,-4.893537998199463,518.6642,-15.014089584350586,453.10623,-5.416309833526611,6,527.7598,-55.03749465942383,717.5612,-71.32672119140625,528.60394,-71.83441925048828,7,528.60394,-71.83441925048828,717.5612,-71.32672119140625,527.7598,-55.03749465942383,7,36,0.15,256,64,256,32,16,add,1100
2024-07-17 16:02,194.34799,-7.544259548187256,440.88013,-225.32467651367188,432.53394,-247.34402465820312,14,399.45898,-144.8965606689453,269.99084,-62.38075637817383,424.48804,-171.30181884765625,8,409.7046,-229.71278381347656,220.16151,-24.540552139282227,431.44748,-235.03643798828125,10,28,0.005,128,64,256,32,2,add,1100
2024-07-17 16:09,194.33,-7.670349597930908,440.8898,-225.5162811279297,432.58597,-247.539306640625,14,399.49713,-145.2882843017578,270.1498,-62.649749755859375,424.50104,-171.6558837890625,8,409.6447,-229.4805450439453,220.24425,-24.375375747680664,431.44202,-234.80308532714844,10,28,0.005,128,64,256,32,2,add,1100
2024-07-17 11:34,236.4811,-83.56565856933594,406.1094,,390.06647,,10,399.42883,-110.16778564453124,223.60596,,375.96915,,7,395.32773,-110.45753479003906,220.0091,,398.2731,,8,8,0.01,64,64,64,32,2,add,1100
2024-07-17 18:25,473.88657,-52.5662727355957,514.3281,-110.39032745361328,405.1719,-92.6397476196289,2,514.3281,-110.39032745361328,473.88657,-52.5662727355957,405.1719,-92.6397476196289,2,405.1719,-92.6397476196289,473.88657,-52.5662727355957,514.3281,-110.39032745361328,2,28,0.08,256,32,512,32,32,add,1100
2024-07-17 12:08,214.88667,-7.933614253997803,482.75485,,457.78073,,9,427.33444,-216.5467529296875,293.0362,,421.59586,,4,396.32153,-88.30475616455078,255.41714,,437.28238,,6,8,0.1,128,64,64,32,2,add,1100
2024-07-17 18:09,363.34882,-114.64317321777344,489.7572,-137.2058563232422,420.6351,-130.35696411132812,8,596.63654,-283.2667236328125,677.4286,-237.43161010742188,670.113,-311.9741516113281,1,619.1416,-49.58277893066406,2095.7468,-767.3690185546875,1383.6514,-213.8411407470703,9,28,0.15,256,32,512,32,8,add,1100
2024-07-17 11:51,189.11664,-16.262243270874023,477.7657,,420.98697,,12,417.5418,-166.03433227539062,257.266,,390.22726,,7,369.70093,-101.00756072998048,281.29178,,417.9294,,5,8,0.05,64,256,32,32,2,add,1100
2024-07-17 18:00,545.32196,-68.09896087646484,582.12354,-3.202601194381714,550.5044,-23.724205017089844,2,846.04944,-480.2278747558594,741.29846,-397.70904541015625,844.87256,-455.1106567382813,1,567.2138,9.010571479797363,16821.162,-1224.72802734375,4980.171,-281.8857116699219,11,36,0.1,256,32,256,128,32,add,1100
2024-07-17 12:08,154.91577,44.92632675170898,497.54477,,453.30392,,20,1275.6693,-1120.9833984375,1674.4784,,1651.6512,,1,1651.6512,-1335.8565673828125,1674.4784,,1275.6693,,1,8,0.1,64,256,64,32,8,add,1100
2024-07-17 21:09,3942.6804,-372.718017578125,2620.5713,-460.780029296875,1364.507,-312.87890625,7,680.5957,-164.41705322265625,848.8236,-194.0947723388672,634.2139,-125.45928955078124,1,634.2139,-125.45928955078124,848.8236,-194.0947723388672,680.5957,-164.41705322265625,1,36,0.04,256,256,512,128,32,add,1100
2024-07-17 12:23,205.70152,-64.25960540771484,460.68607,,371.04053,,12,416.74127,-179.12088012695312,231.70088,,364.77493,,8,364.77493,-197.89112854003903,231.70088,,416.74127,,8,8,0.1,128,256,32,32,2,add,1100
2024-07-17 18:37,549.174,-263.344482421875,680.187,-352.210205078125,700.70514,-367.739501953125,2,680.187,-352.210205078125,549.174,-263.344482421875,700.70514,-367.739501953125,2,567.2138,9.010571479797363,760.5047,5.198512554168701,682.9976,17.45282554626465,1,36,0.04,256,64,256,32,32,add,1100
2024-07-17 16:01,210.4337,-32.22180938720703,379.8712,-123.54956817626952,401.64487,-153.1562957763672,8,379.5784,-130.28067016601562,329.44202,-63.57055282592773,424.46478,-187.0890350341797,2,373.72488,-182.36448669433597,278.459,-64.7126693725586,410.59262,-116.43254089355467,4,28,0.005,128,64,32,32,2,add,1100
2024-07-17 16:08,210.55121,-32.60110092163086,379.8212,-123.97573852539062,401.62576,-153.5487060546875,8,379.6036,-129.90957641601562,329.56345,-63.3085823059082,424.42865,-186.73963928222656,2,373.66483,-181.9780120849609,278.4618,-64.4088363647461,410.701,-116.0371322631836,4,28,0.005,128,64,32,32,2,add,1100
2024-07-17 18:49,204.4795,45.16282653808594,507.02386,-11.523469924926758,393.95218,-4.698323249816895,10,485.31573,-39.29440307617188,212.59995,33.26451873779297,362.04034,-51.31786346435547,9,362.04034,-51.31786346435547,212.59995,33.26451873779297,485.31573,-39.29440307617188,9,28,0.08,256,64,256,128,8,add,1100
2024-07-17 16:54,182.74774,-13.035795211791992,423.4453,-137.8363494873047,389.37592,-154.41500854492188,25,508.39856,-282.7675170898437,502.60394,-216.0069274902344,420.298,-211.21246337890625,1,420.298,-211.21246337890625,502.60394,-216.0069274902344,508.39856,-282.7675170898437,1,8,0.001,256,64,32,32,8,add,1100
2024-07-17 19:31,215.03261,33.02372360229492,427.5189,-5.2337822914123535,340.94687,-19.04104804992676,9,427.5189,-5.2337822914123535,215.03261,33.02372360229492,340.94687,-19.04104804992676,9,353.0547,-23.53529167175293,274.8405,34.10831451416016,444.48538,-7.006800651550293,10,36,0.04,256,256,256,32,8,add,1100
2024-07-17 19:26,622.7368,-11.266560554504396,599.10583,-5.671966552734375,534.93665,-48.929500579833984,7,2228.076,-1074.593017578125,4098.05,-1274.9859619140625,2409.745,-822.2879638671875,1,2409.745,-822.2879638671875,4098.05,-1274.9859619140625,2228.076,-1074.593017578125,1,36,0.15,256,64,512,128,32,add,1100
2024-07-17 17:48,497.6079,-6.688152313232422,665.7354,-132.48443603515625,569.7016,-159.35699462890625,8,431.62128,2.095458030700684,626.82104,-8.878255844116211,423.39084,-0.3620689511299133,2,405.5674,-41.33872985839844,469.18497,-33.841796875,512.2833,-62.45027923583984,1,36,0.08,256,32,256,128,16,add,1100
