exp_date,train_rmse,train_custom_acc,val_rmse_for_best_train,val_custom_acc_for_best_train,test_rmse_for_best_train,test_custom_acc_for_best_train,train_epoch_for_best_train,val_rmse,val_custom_acc,train_rmse_for_best_val,train_custom_acc_for_best_val,test_rmse_for_best_val,test_custom_acc_for_best_val,val_epoch_for_best_val,test_rmse,test_custom_acc,train_rmse_for_best_test,train_custom_acc_for_best_test,val_rmse_for_best_test,val_custom_acc_for_best_test,test_epoch_for_best_test,scale_y,skip_mode,conv,mlp,use_pos,seq_len,lr,d,hid_d,last_d,tok_d,time_d,pos_d,e_layers,tok_conv_k,conv_out_d,feat_conv_k,dropout,norm_type,num_heads,bs
2024-08-19 10:19,8672.253,90.50096130371094,73648.734,33.19859313964844,80665.94,28.49661636352539,25,74822.82,31.955968856811523,8969.366,90.07058715820312,79435.79,27.360349655151367,26,79816.695,36.28094100952149,26484.31,74.4709243774414,96773.695,2.9409408569335938,7,standard,conv_mlp,True,True,False,8,0.003,80,20,352,4,28,16,7,11,128,11,0.18,layer,4,1024
2024-08-19 11:04,5250.0513,94.11810302734376,73197.53,32.518489837646484,73209.65,33.742027282714844,35,72832.47,31.800758361816406,5774.3794,93.30609130859376,72471.79,33.792179107666016,38,71829.9,30.08651733398437,6688.309,92.6446304321289,72838.79,30.06846237182617,30,standard,conv_mlp,True,True,False,8,0.0034,48,28,288,8,24,16,4,9,192,11,0.2,layer,4,1024
2024-08-19 09:36,7595.525,92.28225708007812,70323.26,34.92192077636719,78419.81,22.11639213562012,35,67539.43,34.37163162231445,15151.706,85.73352813720703,79636.47,22.04063606262207,21,70700.6,38.95994567871094,28997.95,66.26618194580078,76947.2,37.07631301879883,6,standard,full,True,True,False,8,0.0029,80,32,96,8,4,8,4,9,192,11,0.16,layer,4,1024
2024-08-19 14:19,11212.691,89.1961898803711,81250.984,26.94535255432129,77114.83,12.080025672912598,26,76119.125,26.39409828186035,18406.785,85.18497467041016,77389.01,14.16359519958496,23,72304.87,34.55810546875,29222.414,67.16251373291016,153684.92,-45.3023796081543,7,standard,conv_mlp,True,True,True,8,0.0019,112,40,224,8,8,28,4,9,128,11,0.18,batch,4,1024
2024-08-19 09:33,6738.7544,92.88748168945312,77009.49,29.28479385375977,70000.414,35.17481231689453,35,73901.91,27.386808395385746,12885.179,86.02725219726562,69222.49,31.55929374694824,21,70077.6,35.968345642089844,13979.707,85.37193298339844,79933.09,24.16318130493164,19,standard,full,True,False,True,8,0.002,144,16,224,8,16,4,6,11,128,9,0.16,batch,4,1024
2024-08-19 10:05,10964.161,88.98424530029297,78729.88,35.74612808227539,79678.94,23.268281936645508,25,75250.07,37.49301528930664,18207.299,79.39635467529297,82720.18,19.998104095458984,15,75520.0,43.471187591552734,28138.64,70.30496215820312,103328.44,15.283316612243652,6,standard,full,True,True,False,8,0.0025,144,24,96,8,12,8,5,9,64,9,0.2,batch,4,1024
2024-08-19 09:10,8413.771,90.88966369628906,75681.11,21.913135528564453,75785.29,11.230606079101562,28,75518.99,23.17308807373047,10947.714,88.76763153076172,76590.99,13.697135925292969,26,75785.29,11.230606079101562,8413.771,90.88966369628906,75681.11,21.913135528564453,28,standard,conv_mlp,True,True,False,8,0.0027,48,28,352,4,28,16,5,11,64,9,0.18,batch,4,1024
2024-08-19 08:51,12867.989,86.56556701660156,77782.28,43.47481536865234,72377.85,31.052160263061523,19,74746.7,31.19091415405273,29417.035,62.925540924072266,68687.78,28.491418838500977,6,68687.78,28.491418838500977,29417.035,62.925540924072266,74746.7,31.19091415405273,6,standard,full,True,True,False,8,0.0017,48,24,288,8,24,8,5,11,128,11,0.2,layer,4,1024
2024-08-19 12:25,9551.834,90.0379867553711,81035.664,23.847585678100582,74056.11,32.19757080078125,27,81035.664,23.847585678100582,9551.834,90.0379867553711,74056.11,32.19757080078125,27,69977.75,29.28437042236328,14265.15,84.84745025634766,80876.51,26.332653045654297,21,standard,full,True,False,False,8,0.0022,144,16,224,8,8,32,5,11,128,11,0.12,layer,4,1024
2024-08-19 08:19,12332.692,86.76921081542969,75898.11,23.243349075317383,80339.93,15.569984436035156,21,72390.875,35.17757797241211,36695.637,65.69701385498047,71405.86,23.26865768432617,6,71405.86,23.26865768432617,36695.637,65.69701385498047,72390.875,35.17757797241211,6,standard,conv_mlp,True,True,False,8,0.003,112,24,416,8,12,8,4,9,192,11,0.14,layer,4,1024
2024-08-19 12:46,10030.598,87.74596405029297,78803.13,27.85605812072754,74228.875,31.538253784179688,26,77176.836,20.69359397888184,15703.652,83.27759552001953,76419.516,22.86667823791504,18,75737.99,36.49635314941406,17089.34,83.71851348876953,81579.89,28.0799560546875,19,standard,conv_mlp,True,True,False,8,0.0025,144,28,288,8,12,20,6,11,64,11,0.18,layer,4,1024
2024-08-19 14:18,8489.623,91.1902084350586,71450.984,33.6829719543457,79914.86,20.34522247314453,35,69277.914,35.3037109375,10358.294,87.79031372070312,77823.11,23.214738845825195,28,74205.96,37.10421371459961,49870.35,64.0339584350586,101237.586,17.548864364624023,5,standard,conv_mlp,True,False,True,8,0.0022,80,36,352,8,16,12,2,9,128,11,0.18,layer,4,1024
2024-08-19 09:17,5711.186,93.94371795654295,71078.74,32.54671859741211,78545.984,20.895999908447266,35,70936.02,30.32266998291016,11871.664,86.43143463134766,78939.89,18.932527542114254,20,73288.32,42.94047546386719,37385.15,69.96061706542969,79087.63,34.95798873901367,6,standard,conv_mlp,True,True,False,8,0.0027,80,28,160,8,20,12,7,11,128,9,0.2,layer,4,1024
2024-08-19 08:52,10175.845,89.86132049560547,81681.414,33.441280364990234,71392.89,33.94997787475586,26,78371.51,32.81986618041992,10371.973,88.65402221679688,71367.875,30.199426651000977,24,73055.76,27.00592803955078,13775.751,85.5970230102539,79402.91,31.05937767028809,22,standard,full,True,True,False,8,0.0123,112,36,352,4,20,16,3,11,256,9,0.2,layer,4,1024
2024-08-19 09:35,26803.156,65.22571563720703,84276.1,23.30858612060547,85640.516,30.49055290222168,19,89186.84,-11.846054077148438,82034.1,13.518780708312988,81935.98,-2.354872226715088,1,75042.11,41.44272613525391,35013.426,65.3936538696289,92030.88,14.731770515441896,5,standard,conv_mlp,True,True,True,8,0.0206,80,28,288,8,16,8,4,11,128,9,0.18,layer,4,1024
2024-08-19 10:16,5584.3716,94.15168762207033,73464.414,43.6513671875,76987.766,30.877803802490234,36,71492.43,44.865013122558594,12020.737,87.97044372558594,75576.9,32.37571716308594,21,75565.63,34.61111831665039,24644.264,75.19524383544922,77447.61,42.841426849365234,7,standard,conv_mlp,True,False,True,8,0.0014,112,28,160,8,20,16,4,11,192,9,0.14,layer,4,1024
2024-08-19 08:12,5565.6626,94.1269073486328,73032.06,32.31136703491211,78545.76,24.001014709472656,42,72745.8,30.81299591064453,8340.029,91.3114242553711,79212.1,20.871055603027344,34,79603.945,23.874771118164062,11787.801,88.22746276855469,75178.3,27.64794921875,27,standard,conv_mlp,True,True,True,8,0.0118,240,44,224,4,4,4,6,11,256,9,0.16,batch,4,1024
2024-08-19 10:00,7578.0244,91.54901123046876,79120.46,25.29104995727539,74270.055,30.499046325683597,30,77819.125,19.492977142333984,8395.002,89.97472381591797,74452.19,23.096263885498047,28,70828.98,32.57434844970703,11581.129,87.83731079101562,80306.94,21.803855895996094,20,standard,full,True,True,False,8,0.0041,112,20,96,8,16,8,6,11,256,11,0.16,batch,4,1024
2024-08-19 11:30,15659.441,84.43477630615234,75768.27,30.93512725830078,82553.016,22.21109771728516,21,84537.76,15.130358695983888,41463.08,58.428489685058594,86031.445,8.903926849365234,7,77648.33,41.68572235107422,27211.256,71.37002563476562,71704.17,39.75632095336914,6,standard,conv_mlp,True,False,True,8,0.0048,112,24,288,8,4,8,6,11,128,11,0.2,batch,4,1024
