exp_date,train_rmse,train_custom_acc,val_rmse_for_best_train,val_custom_acc_for_best_train,test_rmse_for_best_train,test_custom_acc_for_best_train,train_epoch_for_best_train,val_rmse,val_custom_acc,train_rmse_for_best_val,train_custom_acc_for_best_val,test_rmse_for_best_val,test_custom_acc_for_best_val,val_epoch_for_best_val,test_rmse,test_custom_acc,train_rmse_for_best_test,train_custom_acc_for_best_test,val_rmse_for_best_test,val_custom_acc_for_best_test,test_epoch_for_best_test,seq_len,lr,d,hid_d,last_d,time_d,e_layers,comb_type,bs
2024-07-20 18:33,132.63388,53.920711517333984,448.15182,-61.0629768371582,440.5808,-150.40138244628906,56,442.2441,-48.67977142333984,136.58499,54.65903854370117,427.73834,-129.87586975097656,49,427.73834,-129.87586975097656,136.58499,54.65903854370117,442.2441,-48.67977142333984,49,24,0.0002154434690031,256,256,64,256,8,add,1100
2024-07-18 23:36,232.49876,10.280959129333496,434.99777,-28.554920196533203,378.60132,-34.42163848876953,51,517.7015,-180.5138702392578,489.13052,-136.60845947265625,456.0408,-161.3719024658203,1,378.1113,-36.12363052368164,255.01004,-0.8956596851348877,437.55832,-31.443870544433597,31,8,0.0002154434690031,64,64,64,64,8,add,1100
2024-07-19 11:57,122.35052,52.25205612182617,457.53674,-67.60922241210938,421.46045,-52.467376708984375,30,454.1182,-60.870941162109375,156.46204,36.62028503417969,413.53897,-42.572265625,22,406.37253,-52.73376083374024,133.34596,49.501766204833984,481.75027,-69.91825103759766,24,24,0.0005994842503189,64,256,512,64,8,add,1100
2024-07-19 20:06,540.1008,15.147648811340332,647.8962,5.037186622619629,525.18787,6.968198776245117,11,681.9684,17.62738037109375,761.0565,5.204740047454834,576.9623,9.026378631591797,1,576.9623,9.026378631591797,761.0565,5.204740047454834,681.9684,17.62738037109375,1,24,0.0001291549665014,64,256,512,256,16,add,1100
2024-07-20 15:49,175.06056,21.63436317443848,485.26123,-42.98048400878906,372.49057,-77.03221130371094,41,479.79803,-51.644378662109375,202.7873,5.430286407470703,382.39923,-89.99994659423828,35,365.82803,-53.552276611328125,189.50102,23.546106338500977,482.62436,-26.139877319335938,37,8,0.0002154434690031,256,256,64,128,16,add,1100
2024-07-19 19:51,128.78424,55.44762802124024,445.90506,-41.88446807861328,401.96075,-48.22045135498047,28,514.56744,-57.823272705078125,531.491,-25.903444290161133,416.81174,-37.30595016479492,1,416.81174,-37.30595016479492,531.491,-25.903444290161133,514.56744,-57.823272705078125,1,24,0.0005994842503189,64,256,512,256,8,add,1100
2024-07-20 10:27,168.53964,33.23502731323242,555.7061,-32.176307678222656,393.10455,-81.94502258300781,26,523.5644,-27.284912109375,214.78893,11.711421012878418,388.25635,-75.44745635986328,16,386.7842,-72.9615249633789,200.29094,20.635684967041016,546.44836,-23.126522064208984,17,24,0.0002782559402207,256,256,64,64,8,add,1100
2024-07-20 08:53,317.24612,20.75919914245605,461.2954,-12.929609298706056,380.96906,-14.129923820495604,48,618.8061,25.16874313354492,688.02625,24.211822509765625,522.49554,32.13761138916016,1,378.41763,-22.40584945678711,333.29456,11.551122665405272,461.04456,-23.142745971679688,38,8,0.00016681005372,256,64,512,256,32,add,1100
2024-07-20 14:52,130.28,57.58732986450195,459.22452,-30.04310417175293,411.4104,-83.27860260009766,43,454.0651,-35.34313201904297,146.29277,52.53953552246094,412.05206,-102.29786682128906,38,401.8332,-95.27446746826172,204.93604,25.285276412963867,473.36868,-34.86540985107422,17,24,0.0003593813663804,256,256,64,128,8,add,1100
2024-07-20 10:29,186.24692,30.18523979187012,435.785,-4.374855041503906,388.56305,-10.922526359558104,33,414.4422,-16.854034423828125,221.4765,15.102149963378906,369.85983,-36.94236755371094,23,365.43198,-44.31723785400391,229.54459,11.770563125610352,421.59958,-21.62592124938965,20,8,0.0001291549665014,256,256,512,64,8,add,1100
2024-07-19 18:07,172.93527,48.32144546508789,475.40805,14.804993629455566,426.441,9.35629653930664,31,447.63794,15.403491973876951,223.21431,30.159507751464844,387.17654,6.613627910614014,21,386.71344,7.858220100402832,279.1274,26.662965774536133,458.83792,18.30484390258789,17,24,0.0003593813663804,64,256,64,128,32,add,1100
2024-07-20 11:40,162.52434,40.34087753295898,428.41644,-40.05013275146485,387.7718,-86.26399230957031,25,428.41644,-40.05013275146485,162.52434,40.34087753295898,387.7718,-86.26399230957031,25,370.03403,-20.107341766357425,235.87576,44.077247619628906,474.36624,9.873958587646484,15,24,0.0001291549665014,256,256,512,64,16,add,1100
2024-07-20 13:28,126.826584,65.22492980957031,462.02405,-23.125167846679688,404.71265,-35.512298583984375,27,429.30676,-9.532163619995115,175.36319,54.40500259399414,401.8375,-33.33476638793945,17,395.07498,-17.857952117919922,135.54605,63.80604934692383,456.80917,-7.509002208709717,25,8,0.0005994842503189,256,256,512,64,32,add,1100
2024-07-19 13:50,206.1707,35.07733154296875,454.2248,-7.149565696716309,428.87653,-9.346049308776855,52,452.87598,-7.593051910400391,207.72003,34.05946731567383,424.9887,-8.499646186828613,48,406.47552,-4.627832889556885,279.52383,18.794836044311523,482.85773,-4.7359795570373535,23,24,0.00016681005372,64,256,512,64,32,add,1100
2024-07-19 23:50,189.87895,32.014259338378906,512.301,3.3416669368743896,487.16412,-0.7280420660972595,36,474.46103,-19.005006790161133,254.47847,3.585814952850342,457.36603,-35.69792175292969,18,442.41678,-46.82662963867188,276.23898,3.828305244445801,487.8464,-18.529924392700195,15,8,0.0003593813663804,256,64,512,64,16,add,1100
2024-07-19 16:39,184.10226,27.394737243652344,474.28577,-26.18134880065918,358.1001,-40.03150939941406,30,447.1384,-44.559696197509766,226.2706,-1.4999719858169556,379.9585,-57.70994567871094,20,363.67548,-24.19580078125,192.54175,29.628217697143555,464.84543,-17.172136306762695,29,8,0.0002154434690031,64,256,512,128,16,add,1100
2024-07-20 15:49,147.87367,56.572174072265625,459.2166,6.500019550323486,395.29962,-13.301509857177734,24,450.3642,-22.800437927246094,229.43137,1.1403214931488037,379.45297,-56.28549957275391,14,366.2697,-56.47216033935547,267.70984,-7.538253784179687,455.22253,-23.86244773864746,12,24,0.0005994842503189,256,256,512,128,16,add,1100
2024-07-18 23:33,217.08777,22.734697341918945,436.30786,-32.58993148803711,381.3968,-40.98567581176758,35,568.1145,-5.046728134155273,604.7215,9.415422439575195,470.91702,13.969156265258787,1,470.91702,13.969156265258787,604.7215,9.415422439575195,568.1145,-5.046728134155273,1,24,0.0002154434690031,64,64,512,64,8,add,1100
2024-07-20 17:28,136.08803,50.17372894287109,454.91818,-8.474235534667969,384.79456,-4.228919506072998,26,453.8068,-14.04833698272705,208.11665,27.767927169799805,378.07028,-28.446149826049805,16,378.07028,-28.446149826049805,208.11665,27.767927169799805,453.8068,-14.04833698272705,16,8,0.0007742636826811,256,256,512,128,32,add,1100
2024-07-19 18:04,197.62695,13.466069221496582,448.35434,-36.65689468383789,359.78436,-50.806884765625,35,447.05936,-54.41151809692383,237.10924,-14.498278617858888,363.0445,-73.33322143554688,23,354.614,-48.744964599609375,258.82593,-3.860215187072754,453.28226,-34.4065055847168,20,8,0.0002782559402207,64,256,512,128,32,add,1100
2024-07-18 23:50,212.08107,23.10751342773437,412.5613,-28.300018310546875,390.25217,-39.8996467590332,24,421.23373,-44.14087677001953,244.51918,2.952294111251831,376.5937,-59.36956405639648,16,375.73718,-54.65569305419922,251.48448,2.532604694366455,421.8375,-41.76810836791992,14,8,0.0005994842503189,64,64,512,64,8,add,1100
2024-07-20 14:23,150.50386,39.40183639526367,476.33527,-41.96296691894531,408.26254,-103.16683959960938,45,475.2974,-37.66941833496094,160.84174,35.6008415222168,404.08215,-96.71903228759766,36,392.9456,-75.00634765625,160.35184,40.03193664550781,476.4346,-19.358688354492188,38,24,0.00016681005372,256,256,64,128,8,add,1100
2024-07-19 21:37,375.1901,24.640005111694336,576.4413,13.471806526184082,465.1516,21.42049598693848,11,615.11487,23.745262145996094,682.7291,24.64638328552246,508.2793,32.13209915161133,1,508.2793,32.13209915161133,682.7291,24.64638328552246,615.11487,23.745262145996094,1,24,0.0005994842503189,64,256,64,256,32,add,1100
2024-07-19 10:54,202.76718,27.594343185424805,486.6937,-11.219871520996094,415.16486,-11.227659225463867,42,478.84753,-30.641929626464844,211.05733,12.258302688598633,402.27643,-30.882305145263672,44,385.5733,-24.910236358642575,268.24124,-19.57868766784668,493.7756,-27.553295135498047,21,8,0.001,64,64,512,256,32,add,1100
2024-07-19 15:46,144.3716,48.544960021972656,514.1613,-2.346794366836548,402.5877,-14.622864723205566,37,492.30905,-12.491960525512695,202.50159,22.767656326293945,377.58975,-21.62005043029785,21,365.7543,-41.41796875,222.97519,4.541646957397461,498.82022,-22.38485717773437,18,8,0.0002782559402207,64,256,512,128,8,add,1100
2024-07-20 11:16,135.34244,41.340850830078125,468.48322,-20.9432373046875,399.06018,-25.756526947021484,21,425.70193,-37.39573669433594,208.81087,16.637971878051758,393.11002,-59.61742401123047,13,366.77133,-43.7203254699707,211.3768,20.33987808227539,439.7281,-17.8389892578125,10,8,0.001,256,256,512,64,8,add,1100
2024-07-20 01:46,228.21207,23.51650047302246,437.75687,-12.151745796203612,354.99954,-16.169382095336914,42,437.75687,-12.151745796203612,228.21207,23.51650047302246,354.99954,-16.169382095336914,42,351.6836,-21.26095390319824,234.98143,17.010723114013672,438.84085,-17.025846481323242,36,8,0.0004641588833612,256,64,64,64,32,add,1100
2024-07-19 22:16,165.90205,37.760780334472656,384.20355,-37.77233123779297,410.59943,-50.45903396606445,37,379.50912,-49.10579681396485,182.0032,30.96382522583008,405.03537,-71.3053207397461,27,399.4397,-78.20635986328125,210.44681,20.43716049194336,400.71307,-54.29851913452149,18,8,0.0002782559402207,256,64,64,64,8,add,1100
2024-07-19 14:16,200.42836,37.671329498291016,447.81552,-8.392157554626465,435.037,-7.234963417053223,35,438.47305,-17.774906158447266,262.12683,20.62201690673828,418.54797,-18.9350643157959,26,405.43646,-21.63577079772949,300.19144,-5.228330612182617,459.1688,-23.18340110778809,17,24,0.0002782559402207,64,256,512,64,32,add,1100
2024-07-20 00:41,245.65297,34.829689025878906,414.39795,5.093039035797119,405.55542,-10.696439743041992,50,415.015,7.70751953125,246.27441,36.71291732788086,407.19852,-9.615548133850098,56,400.49576,-11.16580295562744,263.04462,30.204030990600582,416.21405,1.874781847000122,35,8,0.0001291549665014,256,64,512,64,32,add,1100
2024-07-19 02:56,218.10896,1.4563050270080566,533.6049,-68.76175689697266,412.22998,-108.49242401123048,55,532.87134,-69.89527893066406,220.18994,0.3711018860340118,413.86017,-110.50454711914062,60,407.20056,-97.01958465576172,226.14046,1.089722990989685,536.7463,-61.6494140625,39,8,0.0002782559402207,64,64,64,128,8,add,1100
2024-07-20 07:01,152.35526,52.33073043823242,419.90128,-30.609272003173828,390.72333,-64.71322631835938,36,410.85052,-37.31591033935547,172.81984,40.95276641845703,383.29398,-70.14639282226562,26,371.71194,-57.07260894775391,197.78386,32.20001983642578,419.1144,-34.32863235473633,18,8,0.0003593813663804,256,64,64,256,8,add,1100
2024-07-19 19:53,145.59154,54.045406341552734,453.17865,-25.71799087524414,419.006,-36.38113021850586,23,501.94418,-149.3748779296875,478.91873,-112.24930572509766,434.54462,-129.9597930908203,1,367.98584,-40.17118453979492,275.61545,-13.543025016784668,457.73407,-33.61161422729492,8,8,0.001,64,256,64,256,8,add,1100
2024-07-18 23:45,202.57576,27.194719314575195,445.4336,-39.108848571777344,390.49475,-48.07866287231445,37,440.03113,-37.446388244628906,217.79364,20.891233444213867,388.35828,-45.4835205078125,27,384.06042,-55.192020416259766,223.11636,18.543607711791992,441.82108,-39.08105850219727,25,24,0.0002782559402207,64,64,64,64,8,add,1100
2024-07-20 15:39,181.39243,19.165515899658203,480.9626,-37.93687438964844,367.779,-71.41008758544922,55,479.88995,-37.93239974975586,183.58698,19.34029960632324,366.76886,-71.1001968383789,51,365.29556,-55.41351318359375,198.90118,18.11345863342285,481.087,-24.99082565307617,37,8,0.00016681005372,256,256,64,128,16,add,1100
2024-07-20 14:44,134.75708,52.7074089050293,462.9331,-6.645511150360107,398.6534,-23.99298667907715,19,400.04922,-21.96031188964844,221.42769,18.675195693969727,368.7785,-68.86834716796875,10,352.24576,-46.56123352050781,245.49928,15.294133186340332,408.6231,-9.256139755249023,7,8,0.001,256,256,512,128,8,add,1100
2024-07-19 15:48,97.32906,68.79039764404297,447.2385,-17.757247924804688,383.5002,-43.74496841430664,36,438.5623,-4.899444103240967,102.97524,71.42435455322266,392.01697,-21.529285430908203,38,380.43445,-54.65039825439453,136.7244,51.96871948242188,473.67517,-27.648588180541992,21,24,0.001,64,256,64,128,8,add,1100
2024-07-20 21:43,196.94661,19.464435577392575,474.66016,-41.647342681884766,394.9975,-75.36454010009766,52,583.881,9.368855476379396,644.70807,22.181432723999023,487.32306,24.612993240356445,1,386.34702,-63.14005279541016,250.67516,7.764286041259766,521.9329,-36.43504333496094,21,8,0.0004641588833612,256,256,64,256,32,add,1100
2024-07-20 20:06,162.42162,47.69434356689453,445.84174,-8.989920616149902,380.27356,-14.156119346618652,42,441.77652,-26.425064086914062,188.01956,23.314990997314453,377.7088,-32.58236312866211,27,371.23254,-40.68479919433594,169.734,33.88655471801758,440.25848,-30.545494079589844,33,8,0.0003593813663804,256,256,64,256,16,add,1100
2024-07-19 02:43,275.94662,5.188603401184082,444.76724,-30.06671714782715,389.62497,-43.985599517822266,49,442.98355,-29.70976448059082,276.41687,5.751605033874512,389.66547,-45.23810577392578,57,389.26526,-45.817481994628906,278.57565,4.1886138916015625,443.13354,-31.503402709960938,54,8,0.0003593813663804,64,64,512,64,32,add,1100
2024-07-19 21:28,162.83902,47.33018112182617,456.93195,-4.955825328826904,407.97147,4.693260669708252,59,456.70956,-6.153031349182129,162.91763,46.82064437866211,405.53152,3.589508295059204,57,369.21704,-9.856952667236328,261.96436,17.73550796508789,495.6363,-20.150293350219727,18,8,0.0003593813663804,64,256,64,256,32,add,1100
2024-07-19 04:16,220.42456,28.68194580078125,425.13388,-7.71974515914917,369.7151,-39.06422424316406,52,423.83377,-8.914791107177734,224.84744,24.3668270111084,369.9524,-43.09685134887695,41,365.9461,-50.13729476928711,243.7074,17.36044692993164,435.66553,-16.513099670410156,31,24,0.0002782559402207,64,64,64,128,16,add,1100
2024-07-20 08:08,186.63322,47.88068008422852,400.22684,-14.259629249572754,362.32513,-49.17696762084961,36,401.03018,-28.88072204589844,214.55933,34.11391830444336,362.41946,-68.51799011230469,23,346.50772,-44.270877838134766,243.3179,33.460750579833984,418.4268,-14.260771751403809,18,8,0.0005994842503189,256,64,64,256,16,add,1100
2024-07-20 14:39,155.51756,40.60089111328125,418.3405,-49.49671936035156,382.65094,-80.64740753173828,19,410.25137,-11.0083646774292,198.45815,21.43180084228516,376.91742,-32.75191879272461,11,347.77423,-45.93814086914063,260.74673,8.882022857666016,402.99918,-10.927193641662598,7,8,0.0007742636826811,256,256,512,128,8,add,1100
2024-07-20 17:33,151.9376,36.519039154052734,497.37543,-5.373120307922363,361.99033,-8.2197265625,42,483.27115,-13.682733535766602,168.10336,25.589574813842773,354.19098,-18.119709014892575,32,354.13278,-24.618513107299805,214.1529,22.05866432189941,486.93405,-17.103723526000977,31,8,0.0004641588833612,256,256,64,128,32,add,1100
2024-07-19 17:46,219.47751,36.14524841308594,447.4599,13.610207557678224,389.72012,16.944189071655273,38,541.7963,-25.016021728515625,587.29175,0.3364259600639343,446.94308,-5.345016002655029,1,446.94308,-5.345016002655029,587.29175,0.3364259600639343,541.7963,-25.016021728515625,1,8,0.0002154434690031,64,256,64,128,32,add,1100
2024-07-19 05:49,280.02835,36.9498291015625,449.90973,11.46882152557373,386.03256,-11.630830764770508,49,584.7128,9.301526069641112,644.8179,22.19038391113281,477.75165,24.975704193115234,1,477.75165,24.975704193115234,644.8179,22.19038391113281,584.7128,9.301526069641112,1,24,0.0003593813663804,64,64,64,128,32,add,1100
2024-07-20 19:11,123.755714,59.48939514160156,443.22314,-62.34987258911133,423.01324,-124.1548843383789,30,425.3997,-51.2002067565918,137.969,52.75899505615234,434.05325,-133.41302490234375,22,416.65555,-110.61439514160156,158.1374,49.05419158935547,456.34747,-41.37046813964844,17,24,0.0005994842503189,256,256,64,256,8,add,1100
2024-07-20 10:30,282.16745,37.524749755859375,569.5052,7.733553409576416,495.44943,-1.1147005558013916,12,628.33276,27.385717391967773,714.94434,13.762370109558104,543.3268,21.908077239990234,1,543.3268,21.908077239990234,714.94434,13.762370109558104,628.33276,27.385717391967773,1,24,0.0001291549665014,256,256,512,64,8,add,1100
2024-07-19 08:29,231.78946,35.22417068481445,439.6066,-12.82852268218994,400.6991,-2.695409774780273,59,587.2741,13.182205200195312,650.3518,23.991535186767575,496.93976,26.703020095825195,1,399.5133,-1.1100064516067505,232.48868,34.01707458496094,438.69824,-11.990396499633787,48,8,0.0001291549665014,64,64,512,256,16,add,1100
2024-07-19 05:20,643.88574,21.893823623657227,584.0976,7.974987030029297,477.23785,24.117021560668945,11,583.946,8.829620361328125,643.8334,21.996774673461918,476.9921,24.643844604492188,1,476.9921,24.643844604492188,643.8334,21.996774673461918,583.946,8.829620361328125,1,24,0.00016681005372,64,64,64,128,32,add,1100
2024-07-20 04:56,446.21896,34.194175720214844,527.01044,9.796944618225098,449.9428,14.62506866455078,56,526.9926,10.026068687438965,445.66135,34.395240783691406,450.3132,14.799577713012695,57,449.07852,14.154755592346191,446.47797,34.13410186767578,527.05,9.3812837600708,59,8,0.0001291549665014,256,64,64,128,32,add,1100
2024-07-19 08:25,228.79709,20.183107376098636,437.03458,-7.9434919357299805,374.44226,-21.696712493896484,58,436.6148,-8.425844192504883,228.83633,19.856061935424805,374.70038,-22.23555374145508,55,371.60883,-21.736650466918945,249.18877,13.010802268981934,448.23288,-9.216911315917969,33,24,0.0003593813663804,64,64,64,256,16,add,1100
2024-07-20 12:55,183.16544,41.87224578857422,467.56186,-79.2165756225586,421.27032,-83.80579376220703,25,454.00772,-38.15376281738281,227.25572,39.276126861572266,407.67813,-52.22724533081055,19,479.26434,25.61372756958008,646.7533,22.531890869140625,586.2298,10.221177101135254,1,24,0.00016681005372,256,256,512,64,32,add,1100
2024-07-18 23:36,212.87068,19.44423484802246,421.82083,-36.32494354248047,378.61893,-47.32001495361328,46,414.2229,-49.35259628295898,222.56671,8.895289421081543,381.07904,-70.90626525878906,36,377.48523,-64.62371063232422,252.62665,-3.2858712673187256,418.91962,-49.19636535644531,20,8,0.0002782559402207,64,64,512,64,8,add,1100
2024-07-19 20:07,160.76086,46.98269271850586,500.13412,-42.024295806884766,438.93088,-26.98978614807129,35,545.1918,-20.245525360107425,590.8221,3.97011923789978,452.28912,0.1464288681745529,1,452.28912,0.1464288681745529,590.8221,3.97011923789978,545.1918,-20.245525360107425,1,8,0.0002154434690031,64,256,64,256,16,add,1100
2024-07-19 09:30,422.72388,-20.54664421081543,495.98788,-52.87789916992188,413.2291,-29.792055130004883,54,495.98788,-52.87789916992188,422.72388,-20.54664421081543,413.2291,-29.792055130004883,54,410.35413,-49.9315185546875,449.07867,-37.83927154541016,497.99728,-71.92849731445312,39,24,0.0001291549665014,64,64,64,256,32,add,1100
2024-07-20 20:16,132.63086,59.13105392456055,426.9056,-26.97200584411621,390.52158,-73.73302459716797,34,419.24152,-14.541718482971191,195.00291,30.063953399658203,367.32684,-47.03798294067383,19,353.507,-47.79829025268555,228.23935,25.582595825195312,451.7322,-17.892059326171875,16,24,0.0004641588833612,256,256,512,256,16,add,1100
2024-07-20 20:27,133.44304,62.49866485595703,430.19476,-23.04572486877441,393.78836,-47.778594970703125,23,401.04004,-8.288545608520508,204.7538,42.64016342163086,369.7308,-49.47923278808594,13,367.06937,-58.92733001708984,221.05823,28.804489135742188,407.835,-17.91379165649414,11,24,0.0007742636826811,256,256,64,256,16,add,1100
2024-07-19 14:29,173.70128,48.56451416015625,460.41843,-0.1271682828664779,447.13788,4.017549514770508,39,457.08524,-2.0418789386749268,213.443,35.88283157348633,455.22418,-1.7937792539596558,25,440.79114,-2.914456367492676,228.09438,37.332176208496094,478.1355,-2.2143867015838623,24,24,0.0003593813663804,64,256,512,64,32,add,1100
2024-07-19 21:30,411.0319,24.34744453430176,605.27075,21.15168571472168,495.2286,25.36095428466797,11,595.94604,16.054452896118164,659.97284,24.359405517578125,499.37772,29.01194190979004,1,499.37772,29.01194190979004,659.97284,24.359405517578125,595.94604,16.054452896118164,1,8,0.0004641588833612,64,256,64,256,32,add,1100
2024-07-19 22:48,144.72856,52.32750701904297,397.07187,-31.410520553588867,433.9874,-39.83570098876953,26,381.51367,-40.40908432006836,188.86452,34.092872619628906,402.57843,-58.60685729980469,15,385.58713,-48.34777069091797,233.04971,19.417667388916016,407.80917,-32.558311462402344,10,8,0.0007742636826811,256,64,64,64,8,add,1100
2024-07-20 16:56,569.0757,-1.673527717590332,676.1582,-18.930248260498047,490.94675,-22.653600692749023,12,681.2073,17.375619888305664,760.86847,5.193419456481934,586.5424,8.963208198547363,1,490.94675,-22.653600692749023,569.0757,-1.673527717590332,676.1582,-18.930248260498047,12,8,0.00016681005372,256,256,64,128,32,add,1100
2024-07-20 08:15,180.23062,49.00106048583984,405.2474,-24.04550552368164,366.43588,-56.17531967163086,30,400.48035,-16.539642333984375,214.26904,36.39677429199219,355.4233,-48.04752349853516,21,341.24368,-33.35234451293945,257.09897,30.37241554260254,416.84384,-10.274880409240724,15,8,0.0007742636826811,256,64,64,256,16,add,1100
2024-07-20 12:05,180.72623,32.367488861083984,432.9458,-12.730408668518066,387.13135,-29.25524139404297,22,443.14697,-10.687960624694824,291.83426,19.68283462524414,356.8547,-40.51892852783203,14,357.2168,-50.04457473754883,340.20062,7.521092414855957,466.46655,-17.102943420410156,10,8,0.0003593813663804,256,256,512,64,16,add,1100
2024-07-19 16:42,164.76196,34.75994873046875,440.87262,13.433125495910645,420.26114,18.069433212280277,31,425.03326,-11.600061416625977,208.49318,7.169925212860107,364.2657,-14.422492027282717,22,355.75372,-26.84193229675293,241.42825,0.3688495457172394,452.13483,-26.471967697143555,16,24,0.0002154434690031,64,256,512,128,16,add,1100
2024-07-20 16:36,186.96191,35.38883590698242,478.89468,6.117993354797363,381.59387,-7.743921279907227,39,469.89288,3.020570993423462,214.19048,29.00028610229492,380.29044,-14.094944953918455,34,380.33337,-15.598989486694336,204.71718,28.19217300415039,471.69348,0.4132070243358612,35,8,0.00016681005372,256,256,512,128,32,add,1100
2024-07-20 12:43,197.55028,44.44765090942383,423.45273,-10.904533386230469,382.57516,-32.256282806396484,30,418.77292,-33.06117248535156,227.2771,12.26054573059082,388.27005,-69.37692260742188,20,379.98303,-17.327491760253906,232.12253,46.78034591674805,443.55582,6.512977600097656,23,8,0.0001291549665014,256,256,512,64,32,add,1100
2024-07-19 22:18,446.70682,18.277929306030277,564.56635,-3.9087069034576416,479.43085,-34.221282958984375,12,614.67395,-15.24001693725586,646.7418,0.3547606468200683,469.09195,-10.191693305969238,2,469.09195,-10.191693305969238,646.7418,0.3547606468200683,614.67395,-15.24001693725586,2,24,0.0002782559402207,256,64,64,64,8,add,1100
2024-07-20 11:14,171.07336,36.18069839477539,461.2437,-34.2708625793457,386.1704,-59.03719329833984,20,453.40372,-17.10125732421875,230.17293,24.18514442443848,377.98654,-10.086575508117676,10,386.1704,-59.03719329833984,171.07336,36.18069839477539,461.2437,-34.2708625793457,20,24,0.0007742636826811,256,256,512,64,8,add,1100
2024-07-20 19:53,173.51614,29.704132080078125,487.93488,-40.62562561035156,385.05667,-74.96099853515625,40,483.77585,-22.84580612182617,191.259,22.8696231842041,377.35355,-56.255279541015625,31,372.6193,-62.32715606689453,238.24191,-3.477942943572998,535.33813,-32.44516372680664,18,8,0.0002782559402207,256,256,512,256,16,add,1100
