exp_date,train_rmse,train_custom_acc,val_rmse_for_best_train,val_custom_acc_for_best_train,test_rmse_for_best_train,test_custom_acc_for_best_train,train_epoch_for_best_train,val_rmse,val_custom_acc,train_rmse_for_best_val,train_custom_acc_for_best_val,test_rmse_for_best_val,test_custom_acc_for_best_val,val_epoch_for_best_val,test_rmse,test_custom_acc,train_rmse_for_best_test,train_custom_acc_for_best_test,val_rmse_for_best_test,val_custom_acc_for_best_test,test_epoch_for_best_test,seq_len,lr,d,hid_d,last_d,time_d,e_layers,token_emb_kernel_size,comb_type,bs,dropout
2024-07-22 09:07,207.68304,42.93711471557617,453.23242,-55.59089660644531,457.81406,-143.9897918701172,14,430.604,-61.687286376953125,273.85568,4.82039213180542,364.73294,-75.37823486328125,4,364.73294,-75.37823486328125,273.85568,4.82039213180542,430.604,-61.687286376953125,4,34,0.01,320,542,880,160,10,12,add,1100,
2024-07-22 05:00,170.08423,50.58967971801758,493.14255,-23.555877685546875,418.04636,-30.3837890625,21,404.2981,-9.608024597167969,298.38776,3.428067922592163,321.8884,-17.455854415893555,11,314.50754,-24.037065505981445,337.67572,18.28987693786621,427.87558,-9.021108627319336,12,25,0.0034,395,686,895,121,17,11,add,1100,
2024-07-22 15:57,165.17763,32.91858673095703,471.29657,-44.96834182739258,412.78244,-81.64260864257812,15,420.83356,-59.25067138671875,229.10513,8.043864250183105,365.7373,-90.77843475341795,9,349.49268,-42.954288482666016,287.38144,-1.5741026401519775,428.2737,-4.984803676605225,5,36,0.0096,192,650,940,148,5,12,add,1100,
2024-07-22 14:56,181.13531,32.23372268676758,427.13855,-44.17584228515625,410.9609,-116.50257873535156,17,381.83688,-59.26045989990234,257.58783,-2.046419858932495,376.57516,-96.42288208007812,8,374.25058,-104.92805480957033,241.15427,10.881409645080566,395.8232,-57.85122299194336,9,30,0.0032,177,844,931,133,4,12,add,1100,
2024-07-22 00:56,164.32837,33.03682327270508,490.12463,-27.292041778564453,415.53384,-39.40032196044922,14,450.92694,-69.2953872680664,309.5878,-6.380163192749023,376.4594,-95.73265838623048,8,352.14673,-46.755126953125,252.99998,10.723878860473633,453.38516,-44.73947525024414,10,22,0.0156,373,801,784,148,11,6,add,1100,
2024-07-23 03:58,189.81161,22.03301239013672,454.98343,-27.197751998901367,398.72552,-54.5451774597168,16,420.80707,-34.43797302246094,239.73994,2.172412633895874,355.28876,-70.64495086669922,9,352.62787,-54.89859008789063,304.47968,-12.758575439453123,430.85638,-25.729625701904297,8,32,0.0341,262,660,862,104,7,10,add,1100,0.3999143530496724
2024-07-23 20:57,198.63206,37.77729415893555,490.38425,-41.72080993652344,428.3475,-41.31377029418945,15,400.8009,-58.66146469116211,274.9785,-20.554162979125977,357.79364,-83.87367248535156,6,345.38452,-13.092398643493652,227.73145,21.23442268371582,414.24103,-5.257358551025391,7,33,0.0235,306,769,866,99,14,14,add,512,0.5
2024-07-22 23:22,174.4382,29.544790267944336,478.9219,-15.591497421264648,387.52213,-29.253271102905277,40,412.393,-43.76112365722656,231.98608,-7.430685520172119,346.1917,-67.79515075683594,31,342.84045,-55.20284652709961,224.70308,0.4975557923316955,421.56342,-39.2398567199707,32,24,0.021,275,621,818,139,12,7,add,1100,0.4781611710056609
2024-07-23 02:56,158.19127,48.075077056884766,462.55093,-23.04390335083008,358.2339,-19.841938018798828,23,432.98816,-27.072593688964844,227.39314,3.368285655975342,342.1921,-26.662033081054688,13,339.5113,-33.29643630981445,344.68817,4.748531818389893,452.99136,-18.749923706054688,10,47,0.0688,446,953,1169,146,16,10,add,1100,0.4167490496794018
2024-07-23 06:18,153.58044,57.438873291015625,518.27246,-37.58204650878906,459.47327,-19.71234893798828,18,414.41077,-40.38759613037109,207.26942,-0.4088559448719024,384.0694,-34.542945861816406,11,351.66653,-30.39869499206543,328.5527,1.9813717603683472,458.72916,-31.73572540283203,9,29,0.0378,307,731,1165,87,12,10,add,1100,0.3089602331622543
2024-07-22 21:57,157.11038,53.918888092041016,477.938,0.9515433311462402,388.66992,-5.31353235244751,19,420.6686,-21.45560073852539,242.61612,25.7857608795166,351.62122,-51.26569366455078,10,353.32904,-36.157657623291016,279.5933,24.9666690826416,417.9541,-15.206786155700684,9,47,0.0469,506,976,1045,160,10,8,add,1100,0.4934517039699211
2024-07-23 00:15,247.16493,-1.037857174873352,441.89578,-18.16620445251465,387.31586,-40.6590461730957,10,406.1369,-15.111427307128906,310.54987,-11.482359886169434,351.8459,-33.36819076538086,7,351.8459,-33.36819076538086,310.54987,-11.482359886169434,406.1369,-15.111427307128906,7,38,0.1491,465,654,991,113,8,13,add,1100,0.4713385054994653
2024-07-22 11:38,224.31319,11.03962516784668,408.15527,-18.118852615356445,354.8873,-40.8477668762207,15,377.46237,-39.10831069946289,245.41219,11.927953720092772,348.9982,-85.74586486816406,8,343.342,-61.67716217041016,272.44266,-7.401841163635254,403.19315,-34.08855438232422,5,35,0.0027,295,751,983,163,3,12,add,1100,
2024-07-22 13:28,157.53941,39.285888671875,465.43817,-34.33561706542969,425.05743,-123.33131408691406,18,415.27682,-35.478206634521484,248.81538,-0.8737034201622009,368.75836,-103.74959564208984,10,342.043,-61.33611679077149,291.23657,-14.306632041931152,439.49356,-20.87932586669922,8,32,0.0117,319,774,861,120,5,12,add,1100,
2024-07-22 08:06,180.18878,44.74666595458984,459.703,-87.38166046142578,390.0608,-102.92056274414062,16,458.70636,-125.2900848388672,348.45676,-7.795208930969238,446.96814,-180.95709228515625,7,338.4086,-61.725372314453125,595.6487,-38.39825820922852,436.72342,-10.171727180480955,3,24,0.0095,245,584,897,173,9,9,add,1100,
2024-07-22 11:45,168.32198,39.52170944213867,453.75632,-15.09442138671875,412.09055,-40.23918914794922,19,373.7803,-23.579652786254883,258.68097,-0.4062024056911468,348.35406,-69.23188781738281,11,355.79498,-68.95956420898438,259.3899,15.32995319366455,385.21466,-20.62501335144043,12,27,0.0048,248,740,881,159,10,12,add,1100,
2024-07-22 06:48,151.49153,52.8457145690918,483.62585,-12.14283275604248,437.6783,-13.09438705444336,20,423.54745,18.182382583618164,312.29095,23.93344497680664,356.25897,9.618216514587402,9,348.48135,-0.4832753241062164,357.41495,9.878021240234377,427.61133,13.776578903198242,8,25,0.0079,299,651,818,125,17,11,add,1100,
2024-07-22 00:20,168.52602,43.15909576416016,486.83575,-70.35114288330078,428.82184,-102.31674194335938,14,468.18213,-3.280766010284424,292.0944,34.045284271240234,371.73718,-8.984781265258789,8,371.73718,-8.984781265258789,292.0944,34.045284271240234,468.18213,-3.280766010284424,8,25,0.0094,353,951,686,159,16,12,add,1100,
2024-07-22 02:45,172.28964,40.62514877319336,443.17932,-16.460363388061523,401.86954,-37.94370269775391,18,414.20084,11.42061710357666,253.32425,28.257661819458008,337.00735,-12.736371994018556,10,337.00735,-12.736371994018556,253.32425,28.257661819458008,414.20084,11.42061710357666,10,29,0.0375,338,630,829,130,17,12,add,1100,
2024-07-22 09:52,155.17445,52.39241409301758,449.9053,-49.721641540527344,440.49948,-84.90593719482422,16,402.8082,-12.594687461853027,410.8304,-7.488268852233887,382.2658,-67.93221282958984,7,382.2658,-67.93221282958984,410.8304,-7.488268852233887,402.8082,-12.594687461853027,7,28,0.0114,282,745,845,153,7,8,add,1100,
2024-07-22 14:18,129.88867,53.883914947509766,447.68304,-53.46739196777344,394.732,-38.46510314941406,21,394.21127,-7.060093402862549,197.29973,35.86399841308594,392.60342,-29.95438575744629,11,360.81113,-43.66342926025391,342.10605,5.570809841156006,411.87384,-12.323193550109863,4,30,0.0092,236,723,904,118,9,13,add,1100,
2024-07-23 03:46,192.57751,33.04668045043945,457.03522,-4.76841402053833,393.54367,-7.216127872467041,17,383.31528,-11.412808418273926,228.41379,9.060060501098633,361.7406,-28.71678924560547,12,363.66153,-18.32496833801269,245.74423,14.495322227478027,395.21994,-2.3375611305236816,11,42,0.1697,409,612,917,81,14,10,add,1100,0.3704982850491579
2024-07-22 10:40,172.01016,49.55794525146485,452.44415,-20.35182762145996,395.43774,-8.983463287353516,18,421.90387,-8.48202133178711,303.20032,13.570412635803224,344.3659,-48.579586029052734,10,368.2999,-25.691001892089844,270.5652,27.628042221069336,444.8426,1.4202743768692017,11,33,0.0226,364,736,950,127,16,15,add,1100,
2024-07-22 21:39,182.31947,42.03342056274414,476.39188,-34.179683685302734,371.7077,-54.93330001831055,24,392.1953,-24.74461555480957,249.5068,-2.0032339096069336,335.1947,-56.16888046264648,12,331.24167,-30.48459815979004,318.7617,-18.623937606811523,406.4063,-8.256193161010742,5,39,0.0273,314,846,1085,82,2,14,add,1100,0.34751777849509
2024-07-22 17:20,178.62926,26.69317054748535,444.55707,-36.76431655883789,437.16156,-42.04081344604492,17,401.84573,-13.771641731262209,249.93738,4.703919887542725,356.92038,-14.432279586791992,7,348.70728,-40.47748947143555,259.93143,12.196440696716309,416.0208,-33.013916015625,6,36,0.0187,214,727,922,142,3,10,add,1100,
2024-07-23 03:42,239.88194,6.583575248718262,418.0875,-24.51610565185547,379.0193,-34.72380065917969,11,406.395,-27.030900955200195,412.4482,10.47839069366455,388.24326,-12.808825492858888,9,353.27847,-39.43886184692383,342.5048,-23.431079864501957,414.31653,-37.381568908691406,8,31,0.142,313,1010,1026,104,14,11,add,1100,0.3893507568725141
2024-07-22 01:00,160.79428,44.19149017333984,477.76422,-82.57622528076172,462.5315,-92.89978790283205,18,394.26703,-17.28989028930664,255.96954,-0.5799512267112732,347.34933,-43.78346252441406,10,335.58313,-38.37185287475586,272.41177,5.172916889190674,410.5845,-14.703723907470703,9,21,0.0254,192,736,879,96,5,9,add,1100,
2024-07-22 02:15,123.41074,58.70011901855469,490.5083,-27.22100067138672,403.3913,-32.22653579711914,20,423.62927,-25.47907066345215,266.36783,21.146699905395508,366.52454,-42.92743682861328,11,345.16046,-40.64340591430664,301.76465,20.953975677490234,422.271,-21.941871643066406,10,23,0.0094,410,753,758,134,18,9,add,1100,
2024-07-22 18:10,183.89249,23.45331573486328,413.41595,-29.93337631225586,374.51306,-48.654815673828125,16,375.83514,-30.55019760131836,226.99231,19.60116195678711,352.14606,-58.45486068725586,9,509.27023,-56.45843505859375,558.12286,-87.74442291259766,584.77325,-43.952125549316406,1,34,0.0167,156,796,1014,112,6,10,add,1100,
2024-07-22 03:08,227.83038,6.789797306060791,434.54626,-22.37087631225586,387.563,-73.90363311767578,14,388.9689,-15.849828720092772,234.18002,17.503280639648438,371.20663,-54.93753433227539,12,352.45395,-24.340965270996094,257.5541,30.07727813720703,393.89813,3.697197675704956,11,32,0.0632,362,595,698,145,18,11,add,1100,
2024-07-22 12:52,154.20924,50.38654708862305,466.70654,-42.16708755493164,417.8988,-79.98875427246094,17,420.5513,14.4718599319458,259.11722,30.687236785888672,372.90518,7.378063678741455,10,345.8185,-38.7960205078125,270.88226,3.2917091846466064,398.796,-17.24350357055664,9,34,0.0085,239,750,922,143,9,13,add,1100,
2024-07-22 15:36,168.21751,47.3127555847168,519.7967,-20.80290985107422,410.15466,-44.65651321411133,19,407.6962,-23.43305778503418,271.6896,-19.425352096557617,380.53793,-58.37652587890625,8,380.53793,-58.37652587890625,271.6896,-19.425352096557617,407.6962,-23.43305778503418,8,29,0.0069,166,737,851,146,5,12,add,1100,
2024-07-22 13:17,186.05414,32.37941360473633,441.66,-40.86713790893555,401.25992,-44.12569046020508,14,398.33585,-38.49271774291992,245.71713,6.846310138702393,379.4619,-61.63468933105469,7,367.01318,-55.78775024414063,216.80626,20.96914291381836,424.7315,-23.545795440673828,9,32,0.015,219,620,887,103,5,10,add,1100,
2024-07-22 14:28,252.6572,-10.311458587646484,400.37115,-65.48759460449219,444.39893,-168.7127227783203,9,385.8738,-20.68209648132324,276.57944,-13.674055099487305,368.4002,-65.77557373046875,7,368.4002,-65.77557373046875,276.57944,-13.674055099487305,385.8738,-20.68209648132324,7,28,0.0052,280,662,905,128,2,13,add,1100,
2024-07-22 12:52,174.73885,20.030986785888672,454.19717,-28.84351348876953,361.92163,-47.59309005737305,13,434.67627,-17.67743682861328,204.1534,10.27640151977539,338.907,-48.85841751098633,10,336.05338,-21.941022872924805,248.78326,14.18386936187744,451.41425,-4.6744818687438965,8,33,0.0143,241,746,955,130,6,11,add,1100,
2024-07-22 16:18,161.80147,37.07802581787109,436.76788,-56.72377395629883,443.29587,-137.71322631835938,17,423.67538,-60.957786560058594,259.1916,9.828311920166016,387.6318,-99.79092407226562,8,367.78513,-19.67737579345703,228.40132,6.270164966583252,408.43106,-22.152406692504883,9,33,0.0116,132,757,859,123,2,11,add,1100,
2024-07-22 22:23,176.58414,29.14605712890625,475.65707,-77.53804779052734,467.80252,-168.37709045410156,13,420.1533,-51.17145538330078,262.2498,0.7179731726646423,410.04486,-141.84019470214844,7,401.92773,-125.65821838378906,237.36247,5.94929838180542,430.7996,-46.7839241027832,8,37,0.0096,441,661,847,98,3,7,add,1100,0.4627784433385085
2024-07-22 13:37,175.71925,41.958892822265625,482.3414,-12.126869201660156,416.39316,-27.394590377807617,17,421.7741,-19.664627075195312,219.09706,10.327340126037598,359.409,-54.082149505615234,11,325.96524,-18.490840911865234,294.81494,1.3173421621322632,442.9266,-21.03586196899414,5,35,0.0096,197,705,959,145,8,12,add,1100,
2024-07-23 01:44,258.28864,-16.98756980895996,396.4994,-56.36230850219727,360.56653,-92.01837158203124,11,395.3786,-52.81990432739258,277.82513,-14.04789924621582,402.21695,-134.3145751953125,12,360.56653,-92.01837158203124,258.28864,-16.98756980895996,396.4994,-56.36230850219727,11,36,0.1841,492,682,973,85,17,13,add,1100,0.3184137630187345
2024-07-23 05:12,186.99184,41.59914016723633,498.9412,-37.75605010986328,437.2266,-74.60936737060547,20,390.03317,-48.12589263916016,247.31502,10.07373046875,353.3409,-93.01927947998048,14,301804260.0,-73267960.0,2569540900.0,-628497088.0,469154180.0,-185680272.0,1,42,0.0706,261,910,1173,117,22,8,add,1100,0.4827650854951187
2024-07-23 03:18,194.78674,21.428272247314453,480.28394,-30.42048072814941,407.0434,-76.43302917480469,13,400.19644,-46.24871826171875,290.71683,-8.799756050109863,369.80902,-78.25467681884766,8,367.47296,-78.62964630126953,448.4444,-25.000150680541992,401.84247,-43.68054962158203,7,25,0.0496,367,983,1097,132,11,11,add,1100,0.3411187764657909
2024-07-23 05:24,117.12468,64.01329803466797,462.19418,-15.10132884979248,365.25946,-20.196758270263672,23,435.4429,-3.481184482574463,178.32422,31.97217559814453,374.8473,-14.45371437072754,14,362.05292,-46.96956634521485,330.60693,7.161041259765625,466.86264,-33.69166946411133,10,36,0.0075,342,790,980,94,15,7,add,1100,0.397897420041386
2024-07-23 03:11,176.7612,41.00020980834961,501.1461,-9.832030296325684,408.8611,-5.759829998016357,19,423.5956,-2.344008445739746,226.38329,29.714923858642575,374.6626,-29.89584732055664,12,370.9648,0.348450243473053,275.64618,34.18882369995117,436.97913,4.126021385192871,10,30,0.0827,504,533,1112,136,20,9,add,1100,0.3082332815133137
2024-07-22 16:16,153.39508,38.797149658203125,443.91306,-85.28535461425781,407.75134,-118.88190460205078,17,402.57977,-29.37001609802246,299.03308,5.0382819175720215,347.21628,-37.9471435546875,7,347.21628,-37.9471435546875,299.03308,5.0382819175720215,402.57977,-29.37001609802246,7,35,0.0133,193,803,909,131,5,12,add,1100,
2024-07-22 07:49,201.9857,19.409563064575195,409.4322,-33.40568923950195,376.17996,-77.58396911621094,19,367.23492,-0.7682704329490662,282.2602,-6.5827155113220215,358.99414,-28.185039520263672,9,336.92377,-33.54950714111328,282.30923,22.88897705078125,388.83417,-5.036569595336914,6,28,0.0032,388,542,879,92,14,14,add,1100,
2024-07-22 13:53,179.01208,41.11495971679688,450.22815,5.234574794769287,394.26334,15.307096481323242,17,389.4233,-41.9068489074707,227.61903,1.914484024047852,361.63956,-68.61546325683594,9,352.81155,-39.46969223022461,252.11417,0.7020158171653748,392.51584,-28.47945976257324,8,36,0.0045,192,887,922,106,4,12,add,1100,
2024-07-22 15:53,165.85646,35.666690826416016,454.28036,-39.367279052734375,372.7682,-61.44581985473633,13,400.9829,-42.32426452636719,289.44113,-9.77268886566162,330.54648,-58.69750595092773,9,320.66025,-19.473936080932617,231.89528,8.294961929321289,421.11472,-13.14038372039795,8,33,0.0146,245,778,902,144,6,11,add,1100,
2024-07-22 07:09,151.7129,53.68180847167969,480.10254,-14.59917449951172,451.06696,-40.15458297729492,20,419.24286,-18.012102127075195,279.8136,20.24994659423828,344.30444,-55.96699523925781,10,344.30444,-55.96699523925781,279.8136,20.24994659423828,419.24286,-18.012102127075195,10,30,0.0052,366,639,924,121,14,14,add,1100,
2024-07-23 04:53,231.56038,-15.261605262756348,417.3083,-64.68082427978516,370.02692,-89.03978729248047,14,502.16745,26.16290283203125,368.48273,43.320430755615234,439.0051,24.75660514831543,15,9521925000.0,-4412565504.0,9771185000.0,-5637584896.0,9205687000.0,-4846047232.0,1,35,0.1623,393,673,1048,117,19,14,add,1100,0.4489927226149778
2024-07-23 03:28,181.98178,33.200218200683594,458.91034,2.562906265258789,413.7168,7.902055740356445,17,383.8472,-13.137803077697754,239.24495,15.026683807373049,325.14896,-46.42948913574219,11,328.32703,-58.9411506652832,271.79468,-3.1066715717315674,399.58383,-44.76431274414063,9,48,0.0786,510,785,831,85,7,9,add,1100,0.4928806237278139
2024-07-23 01:27,187.58868,35.39591979980469,488.06143,-29.44914054870605,393.60266,-16.641515731811523,15,91485800.0,-54993056.0,484099040.0,-121753608.0,76838824.0,-42544480.0,1,353.14096,-32.5588264465332,342.15408,14.256752967834473,476.52094,-27.843582153320312,10,41,0.0482,417,741,868,102,22,12,add,1100,0.4334514554701408
2024-07-22 18:43,167.7294,16.912179946899414,483.63248,-83.17381286621094,467.57523,-138.07850646972656,19,405.9277,-37.992313385009766,248.46,-15.2579345703125,340.0902,-55.08316802978516,9,340.0902,-55.08316802978516,248.46,-15.2579345703125,405.9277,-37.992313385009766,9,34,0.0159,272,714,970,108,8,11,add,1100,
2024-07-22 21:30,250.49236,5.4493937492370605,419.43317,-10.810885429382324,350.86542,-28.211000442504883,12,419.43317,-10.810885429382324,250.49236,5.4493937492370605,350.86542,-28.211000442504883,12,350.86542,-28.211000442504883,250.49236,5.4493937492370605,419.43317,-10.810885429382324,12,36,0.1366,458,799,993,145,4,8,add,1100,0.3602880397891231
2024-07-22 12:15,207.45998,16.804658889770508,441.69824,-29.77071762084961,385.72916,-60.32870864868164,17,395.48615,-54.884395599365234,268.10022,-14.774471282958984,379.6714,-104.47077178955078,7,343.79605,-15.285642623901367,254.97577,5.761727809906006,403.19702,1.7501275539398191,9,34,0.009,258,607,904,102,2,13,add,1100,
2024-07-22 04:07,239.75356,22.934112548828125,432.3954,-45.79544448852539,406.57346,-78.8401107788086,20,457.46985,4.4476318359375,491.6496,-3.3146631717681885,451.3165,-0.7387642860412598,13,361.80704,-39.49439239501953,860.42194,-60.36627197265625,536.2074,-32.94105911254883,8,27,0.0025,394,684,839,160,22,14,add,1100,
2024-07-22 15:59,163.65123,40.5576057434082,443.33163,-77.52263641357422,429.2989,-110.05012512207033,17,396.07654,-21.81598663330078,275.78452,-7.148439407348633,381.4067,-51.23812484741211,6,363.25107,-42.76891708374024,211.68828,26.82621192932129,395.42014,-27.356414794921875,10,29,0.0107,182,751,856,157,4,11,add,1100,
2024-07-22 11:50,183.6495,19.346437454223636,406.78143,-23.01515388488769,372.03174,-43.28390121459961,15,387.05746,-31.874977111816406,259.92218,-5.164155006408691,359.7639,-69.83668518066406,5,344.25522,-51.98504257202149,236.87119,17.07339859008789,401.86865,-21.947566986083984,8,33,0.0088,316,558,947,86,3,15,add,1100,
2024-07-22 12:57,175.69,44.44385147094727,495.62204,-25.932388305664062,451.42056,-30.776086807250977,18,421.56116,-43.945274353027344,213.53818,11.500515937805176,375.50992,-73.00562286376953,9,375.50992,-73.00562286376953,213.53818,11.500515937805176,421.56116,-43.945274353027344,9,26,0.0062,208,662,954,161,6,11,add,1100,
2024-07-23 06:12,207.39548,48.20064163208008,500.17755,-23.19722366333008,443.45737,-30.2511043548584,19,393.3555,3.3843162059783936,251.43962,31.76470947265625,396.23743,-4.527231693267822,10,355.11166,-9.142836570739746,303.18988,23.562816619873047,420.3832,-5.174166202545166,9,34,0.016,265,818,1017,106,16,15,add,1100,0.3621059075340008
2024-07-23 03:20,187.1584,52.795536041259766,481.8207,-0.7632238268852234,404.56412,-7.196873664855957,17,414.01773,-33.91861724853516,226.53905,16.970186233520508,374.79993,-67.57726287841797,11,364.13535,-45.12767028808594,896.42413,-53.1612434387207,569.34955,-68.83467864990234,7,45,0.1333,355,881,1017,148,12,10,add,1100,0.3187308951143392
2024-07-22 02:23,145.34734,57.4953727722168,483.59384,-26.94930648803711,444.31955,-50.82018280029297,18,424.49973,-19.03992080688477,233.06721,31.218822479248047,348.50217,-40.00350189208984,8,348.50217,-40.00350189208984,233.06721,31.218822479248047,424.49973,-19.03992080688477,8,14,0.014,294,681,811,158,12,9,add,1100,
2024-07-22 23:56,157.8281,53.85502243041992,471.78824,-17.687366485595703,396.59885,-45.65494918823242,19,400.2064,-24.76373291015625,237.50081,1.8841872215271,357.1826,-53.24433135986328,9,357.1826,-53.24433135986328,237.50081,1.8841872215271,400.2064,-24.76373291015625,9,25,0.009,367,996,1086,146,3,8,add,1100,0.484006599333753
2024-07-23 04:36,159.18434,36.45831298828125,461.17407,-63.02780151367188,549.0386,-161.6554412841797,24,422.05182,-11.340462684631348,306.311,-0.4523696601390838,347.7555,-28.48230743408203,8,345.56042,-14.342415809631348,368.38025,1.2325797080993652,458.43015,-1.9622265100479128,9,34,0.0849,405,578,1133,150,8,10,add,1100,0.3824072599803589
2024-07-23 02:04,296.20456,0.476233035326004,428.10336,5.7502031326293945,359.31787,0.1491228342056274,10,393.81497,-22.596498489379883,347.63556,-60.18452072143555,359.03873,-26.844884872436523,9,359.31787,0.1491228342056274,296.20456,0.476233035326004,428.10336,5.7502031326293945,10,48,0.1962,289,825,1144,111,5,13,add,1100,0.3856176792347184
2024-07-23 02:56,195.93057,27.36727333068848,527.8914,-46.19952774047852,455.72787,-138.52842712402344,17,440.13617,1.8422743082046509,274.21,27.16268920898437,368.9281,-22.462608337402344,10,368.9281,-22.462608337402344,274.21,27.16268920898437,440.13617,1.8422743082046509,10,32,0.0752,420,885,1197,115,8,15,add,1100,0.3289263563141482
2024-07-22 00:42,148.63164,47.69649505615234,427.8449,-51.22894287109375,431.309,-50.223663330078125,19,376.40192,4.377633094787598,261.80176,29.217247009277344,375.5534,-11.952689170837402,10,375.5534,-11.952689170837402,261.80176,29.217247009277344,376.40192,4.377633094787598,10,23,0.0105,354,800,772,226,19,7,add,1100,
2024-07-23 01:20,175.79182,30.374378204345703,472.11478,-48.946407318115234,361.45554,-59.76707458496094,17,401.317,-32.839317321777344,229.98642,6.422191619873047,326.6335,-56.08500671386719,10,326.8753,-50.30203628540039,242.48787,0.93026465177536,412.39243,-30.16202735900879,9,47,0.0115,506,860,1167,136,3,13,add,1100,0.482790920458834
2024-07-22 11:34,193.0973,30.395898818969727,458.6949,-32.80671310424805,456.7374,-41.66307067871094,19,390.31787,-22.468114852905277,261.4596,-1.1746948957443235,389.89362,-27.84050750732422,9,363.361,-64.8437728881836,300.8904,-13.623387336730955,405.92627,-53.50399017333984,10,28,0.0023,211,757,867,169,6,13,add,1100,
2024-07-22 15:27,150.90543,38.43352127075195,466.4658,-34.954917907714844,401.19235,-37.47096633911133,17,405.28555,-31.252328872680664,253.34084,5.4684576988220215,372.30453,-60.15718460083008,7,372.30453,-60.15718460083008,253.34084,5.4684576988220215,405.28555,-31.252328872680664,7,34,0.0103,97,775,909,131,2,12,add,1100,
2024-07-22 18:40,123.5015,44.55852890014648,458.19547,-85.7934341430664,413.39264,-100.64598083496094,20,408.10904,-55.410606384277344,205.0071,17.085159301757812,392.1373,-104.2755889892578,10,356.2175,-60.29403305053711,240.5524,17.811491012573242,435.89273,-19.23228645324707,8,35,0.0103,164,763,1010,151,4,12,add,1100,
2024-07-22 10:29,173.81618,51.23783874511719,416.4787,-21.17122840881348,398.1452,-59.43936920166016,15,406.96277,1.948026418685913,262.75955,21.051624298095703,353.9851,-43.05050277709961,6,353.9851,-43.05050277709961,262.75955,21.051624298095703,406.96277,1.948026418685913,6,28,0.0064,220,552,849,158,7,11,add,1100,
2024-07-22 01:02,159.54204,48.77308654785156,499.35953,-18.478939056396484,375.8262,-23.26732635498047,18,468.07602,-24.395740509033203,379.70236,9.478114128112791,360.34344,-9.291348457336426,9,344.43823,9.291211128234863,453.73642,2.4177491664886475,468.0295,-15.94008445739746,8,35,0.0225,228,867,893,136,15,8,add,1100,
2024-07-22 07:00,154.38293,46.87433624267578,489.01123,-10.05006980895996,429.19147,-8.654623031616211,16,401.2734,-26.91329574584961,276.70078,10.658348083496094,345.33975,-50.229827880859375,8,345.33975,-50.229827880859375,276.70078,10.658348083496094,401.2734,-26.91329574584961,8,19,0.0132,355,653,879,147,10,15,add,1100,
2024-07-22 12:08,167.24007,43.07783508300781,451.84113,-31.86774253845215,399.9938,-31.60578727722168,15,398.82846,-30.23591423034668,245.85641,6.742259502410889,350.94553,-55.51591873168945,7,350.94553,-55.51591873168945,245.85641,6.742259502410889,398.82846,-30.23591423034668,7,35,0.0088,370,726,917,139,4,12,add,1100,
2024-07-22 19:51,147.40492,52.23237228393555,433.86615,-11.153403282165527,376.9197,-39.89039611816406,17,395.92166,-21.301368713378903,199.72595,20.50800132751465,382.01816,-46.19893264770508,12,468.65176,-150.25083923339844,539.1142,-38.55195617675781,517.10065,-93.54132843017578,5,33,0.0126,165,696,972,144,8,11,add,1100,
2024-07-23 05:36,228.36165,0.5894336700439453,398.4713,-52.38824462890625,406.021,-104.87417602539062,14,398.4713,-52.38824462890625,228.36165,0.5894336700439453,406.021,-104.87417602539062,14,568.81244,9.009117126464844,1151589900.0,-344824960.0,15797708.0,-256593.5625,1,34,0.1518,375,535,864,130,21,10,add,1100,0.4497057950772458
2024-07-22 12:00,235.14111,9.885680198669434,435.79724,-27.05367660522461,368.74933,-63.97499084472656,19,397.5735,0.0700724348425865,298.98654,12.291271209716797,350.13412,-51.797481536865234,7,353.13766,-21.71919822692871,250.71165,30.980451583862305,427.5335,11.111101150512695,8,28,0.0048,255,641,815,132,9,12,add,1100,
2024-07-22 19:46,125.609,54.54399871826172,454.08334,-46.04867935180664,382.70395,-26.868202209472656,31,371.86765,-11.059585571289062,199.50513,18.897573471069336,382.51492,-21.34764862060547,22,335.16116,-60.46784210205078,235.97888,3.375927448272705,400.26678,-21.546531677246094,13,34,0.0605,128,909,1003,145,7,11,add,1100,
2024-07-23 20:21,136.36717,37.77644729614258,444.71863,-46.8355827331543,381.55942,-39.22654724121094,13,385.40845,-9.83438777923584,248.65425,14.192188262939451,337.79514,-23.883451461791992,3,337.79514,-23.883451461791992,248.65425,14.192188262939451,385.40845,-9.83438777923584,3,33,0.0148,489,629,877,95,19,14,add,128,0.5
2024-07-23 01:25,185.96715,45.045841217041016,473.5019,22.464094161987305,459.02023,13.36354923248291,19,401.0828,-1.2972804307937622,244.51025,29.36060905456543,360.63516,-12.73016357421875,11,340.17154,18.90143203735352,414.60992,-5.441291332244873,449.60336,18.44790267944336,7,29,0.1057,393,596,996,111,7,10,add,1100,0.4923702768827162
2024-07-23 05:10,183.81602,29.26410484313965,452.54343,-48.37214279174805,411.72882,-49.6805305480957,20,406.1432,0.1609436124563217,252.48401,23.354448318481445,346.9565,-18.812294006347656,11,336.97165,-6.850826740264893,278.97894,9.757359504699709,426.4904,14.47099494934082,7,30,0.1042,315,657,893,129,3,7,add,1100,0.469953134449501
