exp_date,train_rmse,train_custom_acc,val_rmse_for_best_train,test_rmse_for_best_train,train_epoch_for_best_train,val_rmse,val_custom_acc,train_rmse_for_best_val,test_rmse_for_best_val,val_epoch_for_best_val,test_rmse,test_custom_acc,train_rmse_for_best_test,val_rmse_for_best_test,test_epoch_for_best_test,seq_len,lr,d,hid_d,last_d,time_d,e_layers,comb_type,bs
2024-07-16 19:26,215.72414,-10.562345504760742,479.37622,289.04807,12,432.9681,-165.06309509277344,249.699,296.15366,7,268.7009,-21.827348709106445,209.61412,428.54865,10,8,0.05,32,128,128,64,2,add,1100
