exp_date,train_rmse,train_custom_acc,val_rmse_for_best_train,val_custom_acc_for_best_train,test_rmse_for_best_train,test_custom_acc_for_best_train,train_epoch_for_best_train,val_rmse,val_custom_acc,train_rmse_for_best_val,train_custom_acc_for_best_val,test_rmse_for_best_val,test_custom_acc_for_best_val,val_epoch_for_best_val,test_rmse,test_custom_acc,train_rmse_for_best_test,train_custom_acc_for_best_test,val_rmse_for_best_test,val_custom_acc_for_best_test,test_epoch_for_best_test,scale_y,skip_mode,conv,mlp,use_pos,seq_len,lr,d,hid_d,last_d,tok_d,time_d,pos_d,e_layers,tok_conv_k,conv_out_d,feat_conv_k,dropout,norm_type,num_heads,bs
2024-08-21 05:53,15861.324,81.679443359375,78117.8,28.8360538482666,87913.83,16.972232818603516,21,75255.07,32.5131721496582,32962.78,68.9173812866211,79206.62,26.96810913085937,6,75160.68,39.4989013671875,35830.29,59.30045318603516,77862.14,38.288330078125,7,min_max,conv_mlp,True,False,False,8,0.0073,80,28,288,8,24,12,3,9,192,11,0.12,batch,4,1024
2024-08-21 06:12,7941.9937,92.04186248779295,72727.18,36.988502502441406,78315.445,20.084470748901367,35,70872.48,38.74679946899414,15723.355,84.75940704345703,82779.59,9.58685302734375,20,77133.6,20.24537849426269,13514.377,86.52622985839844,74616.555,34.31993865966797,26,min_max,full,True,True,True,8,0.0094,112,28,224,8,24,20,6,11,128,11,0.12,layer,4,1024
2024-08-21 06:42,12627.685,87.43635559082031,79585.95,18.285512924194336,84706.18,-7.375764846801758,29,75981.0,25.097583770751957,11694.29,89.07923889160156,80914.29,4.93496036529541,31,77899.85,13.333803176879885,17519.422,82.79550170898438,78555.01,21.54039192199707,22,min_max,full,True,True,True,8,0.0144,48,36,160,4,20,16,7,11,128,11,0.16,layer,4,1024
2024-08-21 06:07,15775.375,82.85967254638672,75227.01,39.99123001098633,76724.53,28.931236267089844,20,74466.2,38.301944732666016,24342.117,71.62245178222656,85462.36,26.01886940002441,17,74557.5,37.55375671386719,46539.8,55.64857864379883,75036.1,40.62735366821289,5,min_max,conv_mlp,True,True,False,8,0.0078,144,24,32,4,24,24,5,11,64,9,0.12,batch,4,1024
2024-08-21 06:12,13579.721,86.9268569946289,82547.04,30.806196212768555,81543.68,22.931623458862305,21,80724.26,38.78205490112305,14114.268,87.48406219482422,80275.56,31.236469268798828,26,77385.14,35.407108306884766,28528.643,72.24037170410156,110747.914,-4.926002025604248,7,min_max,conv_mlp,True,True,True,8,0.0027,144,24,96,8,20,20,5,11,128,11,0.18,batch,4,1024
2024-08-21 06:12,9667.3545,90.30975341796876,72440.23,30.560134887695312,73394.55,22.527240753173828,32,69587.13,33.104400634765625,20879.22,78.402587890625,75603.08,16.361068725585938,18,71840.52,29.72181510925293,30759.041,69.34427642822266,73546.766,39.569313049316406,6,min_max,full,True,True,False,8,0.005,80,24,160,8,16,16,4,9,128,9,0.14,batch,4,1024
2024-08-21 05:56,40081.496,63.13486099243164,182894.84,-63.57442092895508,84339.14,16.3116512298584,6,84410.125,13.125383377075195,81016.7,34.651405334472656,77736.945,23.73603630065918,3,77736.945,23.73603630065918,81016.7,34.651405334472656,84410.125,13.125383377075195,3,min_max,full,True,False,False,8,0.0109,240,28,288,4,24,24,6,9,128,11,0.18,batch,4,1024
2024-08-21 06:10,53403.13,47.895790100097656,76333.92,49.42105484008789,90675.805,43.51394271850586,4,73029.81,36.36203002929688,62055.074,49.92419052124024,75706.42,36.209720611572266,3,75706.42,36.209720611572266,62055.074,49.92419052124024,73029.81,36.36203002929688,3,min_max,full,True,False,False,8,0.0308,80,36,480,8,24,20,5,9,192,11,0.14,layer,4,1024
2024-08-21 06:07,13776.268,86.26661682128906,69220.78,38.88436126708984,72026.805,22.532676696777344,20,70152.71,40.248661041259766,27060.951,69.65060424804688,72307.38,19.41217803955078,9,71500.79,10.46186065673828,20741.518,79.9375991821289,67069.88,35.87018966674805,21,min_max,conv_mlp,True,False,True,8,0.0011,144,32,352,8,12,4,4,11,192,11,0.16,batch,4,1024
2024-08-21 06:37,18209.072,77.16232299804688,86691.22,28.745519638061523,79259.29,24.76397132873535,20,78872.516,45.53125,39093.723,67.36053466796875,79662.266,46.817779541015625,5,76586.29,26.15703392028809,75655.375,36.31326675415039,82084.91,18.95526123046875,4,min_max,conv_mlp,True,True,True,8,0.0161,48,36,160,4,28,12,6,11,128,11,0.18,layer,4,1024
