exp_date,train_rmse,train_custom_acc,val_rmse_for_best_train,test_rmse_for_best_train,train_epoch_for_best_train,val_rmse,val_custom_acc,train_rmse_for_best_val,test_rmse_for_best_val,val_epoch_for_best_val,test_rmse,test_custom_acc,train_rmse_for_best_test,val_rmse_for_best_test,test_epoch_for_best_test,seq_len,lr,d,hid_d,last_d,time_d,e_layers,comb_type,bs
2024-07-16 19:27,226.02754,19.10858154296875,573.85376,327.42825,13,507.5911,-219.05320739746094,237.57176,311.19778,8,289.20477,9.466968536376953,200.98024,504.76144,10,8,0.05,32,128,128,64,4,add,1100
