exp_date,train_rmse,train_custom_acc,val_rmse_for_best_train,val_custom_acc_for_best_train,test_rmse_for_best_train,test_custom_acc_for_best_train,train_epoch_for_best_train,val_rmse,val_custom_acc,train_rmse_for_best_val,train_custom_acc_for_best_val,test_rmse_for_best_val,test_custom_acc_for_best_val,val_epoch_for_best_val,test_rmse,test_custom_acc,train_rmse_for_best_test,train_custom_acc_for_best_test,val_rmse_for_best_test,val_custom_acc_for_best_test,test_epoch_for_best_test,seq_len,lr,d,hid_d,last_d,time_d,e_layers,token_emb_kernel_size,dropout,comb_type,bs
2024-08-07 00:32,626.5656,20.497804641723636,672.8798,19.89264869689941,600.7597,24.80130958557129,9,551.0286,39.22568893432617,426.84515,45.03878021240234,597.11444,25.306116104125977,1,597.11444,25.306116104125977,426.84515,45.03878021240234,551.0286,39.22568893432617,1,16,0.01,512,512,1024,64,4,11,0.1,add,1024
2024-08-06 23:19,54.71179,89.99109649658203,488.28564,43.26200866699219,575.1246,31.944211959838867,38,2523.7878,-467.3802185058594,5538.642,-440.0223388671875,3019.9312,-723.308837890625,1,3019.9312,-723.308837890625,5538.642,-440.0223388671875,2523.7878,-467.3802185058594,1,16,0.02,1024,2048,512,64,4,11,0.4,add,256
2024-08-06 22:44,56.84372,89.63396453857422,453.13382,47.14216613769531,540.88446,38.41679763793945,29,444.8379,47.068389892578125,64.13373,87.90301513671875,535.25165,39.394927978515625,21,557.31165,35.78092575073242,62.591946,88.25843048095703,453.91046,47.39696502685547,22,16,0.01,256,512,1024,64,4,11,0.2,add,256
2024-08-07 00:54,45.648098,91.87255859375,387.12708,37.47471237182617,427.8158,30.34547233581543,55,45562.355,-10000.0595703125,49234.664,-5363.29833984375,60875.23,-15556.1015625,1,415.7108,30.56846809387207,70.92788,86.01492309570312,386.50635,41.75867462158203,32,16,0.02,512,512,1024,64,4,13,0.2,add,256
2024-08-07 01:03,86.79771,82.21979522705078,508.4093,41.18679428100586,600.0772,24.94423484802246,26,458.415,49.04947280883789,135.62578,70.48899841308594,539.7135,41.69879913330078,12,539.7135,41.69879913330078,135.62578,70.48899841308594,458.415,49.04947280883789,12,16,0.02,512,2048,2048,64,4,11,0.2,add,512
2024-08-06 23:28,61.070553,87.75607299804688,469.31384,46.21863555908203,556.7822,36.417022705078125,25,413.0597,23.36330795288086,366.49133,23.330575942993164,424.9784,16.7304630279541,1,424.9784,16.7304630279541,366.49133,23.330575942993164,413.0597,23.36330795288086,1,16,0.001,1024,512,1024,64,4,13,0.4,add,512
2024-08-06 23:05,35.353283,93.49139404296876,503.55634,41.54926681518555,591.88226,27.26161766052246,50,541.46234,34.73086166381836,269.08777,54.19516754150391,600.7597,24.80130958557129,1,600.7597,24.80130958557129,269.08777,54.19516754150391,541.46234,34.73086166381836,1,16,0.01,1024,2048,512,64,4,9,0.2,add,512
2024-08-07 01:33,66.24169,87.31315612792969,468.3508,44.90448760986328,582.46655,29.60587882995605,22,361.02963,35.299251556396484,105.891914,74.8342514038086,426.89703,24.736618041992188,11,419.62762,23.6361026763916,297.32513,27.23911666870117,404.40472,35.448211669921875,1,16,0.005,256,512,1024,64,4,13,0.1,add,256
2024-08-06 23:47,39.003345,92.9303741455078,484.70428,43.77766418457031,581.36304,30.862314224243164,23,430.9519,40.65956497192383,340.80948,39.03396987915039,447.32986,49.11807632446289,1,447.32986,49.11807632446289,340.80948,39.03396987915039,430.9519,40.65956497192383,1,16,0.001,1024,512,512,64,4,11,0.1,add,256
2024-08-06 22:35,125.51261,81.05500030517578,467.57574,43.22225189208984,582.3118,29.147705078125,16,419.50296,34.40434646606445,328.24338,38.12438583374024,415.21936,32.05089569091797,1,415.21936,32.05089569091797,328.24338,38.12438583374024,419.50296,34.40434646606445,1,16,0.01,256,512,1024,64,8,11,0.4,add,256
2024-08-06 22:31,45.430874,91.47879791259766,401.60367,45.161895751953125,437.7604,45.22297668457031,30,398.57697,44.7932014465332,50.958805,90.09449005126952,438.9366,43.098731994628906,22,414.89322,29.35818862915039,337.26318,37.05445098876953,419.6075,32.56548309326172,1,16,0.01,256,512,1024,64,8,11,0.4,add,256
2024-08-06 22:58,110.74879,77.0903091430664,483.37775,44.82731246948242,550.66846,39.32231140136719,29,600.11566,25.689624786376957,913.1753,-22.397235870361328,600.7597,24.80130958557129,1,600.7597,24.80130958557129,913.1753,-22.397235870361328,600.11566,25.689624786376957,1,16,0.01,512,512,1024,64,4,13,0.4,add,1024
2024-08-06 22:41,41.68246,91.86333465576172,446.342,47.93038940429688,512.2538,44.36922454833984,28,461.42557,-4.785728931427002,153.6107,60.44424819946289,617.62067,-74.31591796875,8,428.30276,22.64845466613769,116.71932,73.14070892333984,382.3472,37.71847534179688,15,16,0.005,256,512,1024,64,4,11,0.2,add,256
2024-08-06 22:44,50.868076,90.1302490234375,477.65097,45.32780838012695,591.0111,28.372800827026367,29,392.68448,27.079025268554688,121.56622,67.86580657958984,416.94766,9.752251625061035,17,416.94766,9.752251625061035,121.56622,67.86580657958984,392.68448,27.079025268554688,17,16,0.005,256,512,1024,64,4,11,0.2,add,256
2024-08-07 01:51,56.09063,88.2340316772461,507.60245,39.71223449707031,591.906,28.690336227416992,16,418.49292,32.150489807128906,346.10312,24.87822914123535,422.4966,37.45796203613281,1,422.4966,37.45796203613281,346.10312,24.87822914123535,418.49292,32.150489807128906,1,16,0.001,256,512,512,64,4,11,0.1,add,256
2024-08-07 01:07,110.41665,79.1170425415039,454.06018,48.61645126342773,532.86224,40.74007415771485,10,420.0326,31.01051139831543,365.73038,29.61044692993164,410.69705,29.217103958129883,1,410.69705,29.217103958129883,365.73038,29.61044692993164,420.0326,31.01051139831543,1,16,0.001,512,512,512,64,4,9,0.4,add,1024
2024-08-07 01:55,26.025942,95.08435821533205,447.53275,48.375709533691406,545.53217,41.18718719482422,24,379.18484,49.74406433105469,103.40278,82.19007873535156,450.34955,42.27462387084961,10,434.75482,45.85145568847656,319.64685,44.45791244506836,420.40326,44.99077987670898,1,16,0.001,256,1024,1024,64,4,9,0.1,add,256
2024-08-07 02:11,83.86081,83.18177032470703,534.47815,36.32681655883789,600.7597,24.80130958557129,22,618.17535,27.368078231811523,343.4106,44.53249740600586,600.7597,24.80130958557129,1,465.3434,46.88592147827149,202.35828,51.44898223876953,405.27145,39.47383880615234,7,16,0.005,512,512,2048,64,4,11,0.2,add,256
2024-08-06 23:00,163.4051,72.75936889648438,528.5628,38.46916961669922,594.7827,26.77615737915039,16,556.8915,-24.183956146240234,663.4468,-30.59288024902344,502.4927,6.890387058258057,1,502.4927,6.890387058258057,663.4468,-30.59288024902344,556.8915,-24.183956146240234,1,16,0.02,256,1024,512,64,4,9,0.1,add,1024
2024-08-07 00:34,736.3293,12.806525230407717,675.37524,22.577272415161133,600.7597,24.80130958557129,8,819.3263,-102.8971176147461,529.94507,-31.777841567993164,944.0133,-168.75137329101562,1,598.3775,25.08846664428711,588.0787,39.21015167236328,590.004,31.667598724365234,11,16,0.005,512,2048,2048,64,4,13,0.2,add,1024
2024-08-06 23:46,52.301693,90.03632354736328,518.51013,38.85206985473633,598.997,25.18181800842285,20,415.51733,18.312274932861328,181.8997,62.42317199707031,529.70465,-30.932279586791992,6,427.0366,31.781137466430664,331.23642,32.918575286865234,420.67926,35.06129455566406,1,16,0.001,1024,2048,512,64,4,13,0.2,add,512
2024-08-06 23:01,45.388786,91.9986801147461,443.05127,47.97283554077149,523.6891,44.60907745361328,30,462.01096,48.66962814331055,413.13217,55.34284210205078,431.9695,45.44132995605469,1,416.2315,35.885066986083984,115.82097,74.01805877685547,385.93625,42.77252197265625,16,16,0.001,512,1024,2048,64,4,9,0.1,add,256
2024-08-07 00:15,42.97324,92.0364761352539,434.58157,49.3681755065918,555.2871,37.15160369873047,32,437.30453,48.60923385620117,88.60941,84.5730209350586,537.5432,40.99091720581055,18,458.48703,11.466872215270996,205.4583,58.62708282470703,396.65848,37.0367546081543,10,16,0.001,256,512,512,64,4,13,0.4,add,256
2024-08-06 23:24,86.22901,84.60049438476562,481.29868,45.11978530883789,586.4871,29.17606544494629,16,415.4068,34.2298583984375,345.82983,15.384041786193848,478.91077,47.26310729980469,1,478.91077,47.26310729980469,345.82983,15.384041786193848,415.4068,34.2298583984375,1,16,0.01,1024,512,512,64,4,9,0.2,add,256
2024-08-06 23:15,243.99887,45.06832885742188,404.09167,30.07830238342285,423.073,9.164265632629396,6,409.55713,30.272964477539062,315.07086,30.120458602905277,418.5406,28.762800216674805,4,418.5406,28.762800216674805,315.07086,30.120458602905277,409.55713,30.272964477539062,4,16,0.001,1024,1024,2048,64,4,11,0.1,add,1024
2024-08-06 22:59,64.21831,88.80677795410156,484.4284,44.1787338256836,590.80676,28.713029861450195,30,411.3354,42.920291900634766,233.51727,57.69834518432617,460.90137,44.616153717041016,17,434.77826,36.50358963012695,300.94528,30.92764663696289,413.76636,31.550233840942383,1,16,0.001,512,2048,2048,64,4,11,0.1,add,256
2024-08-06 23:42,135.46451,77.33281707763672,538.76373,34.798797607421875,600.7597,24.80130958557129,15,520.77185,38.10698318481445,260.2135,45.981056213378906,593.2052,26.874656677246094,1,593.2052,26.874656677246094,260.2135,45.981056213378906,520.77185,38.10698318481445,1,16,0.01,1024,1024,512,64,4,9,0.4,add,512
2024-08-07 00:59,66.91966,87.66361999511719,446.1593,43.74581909179688,507.63455,35.98634719848633,23,16209.682,-2396.747802734375,54789.785,-5286.32666015625,14903.759,-3702.69287109375,1,14903.759,-3702.69287109375,54789.785,-5286.32666015625,16209.682,-2396.747802734375,1,16,0.01,512,1024,2048,64,4,13,0.4,add,256
2024-08-07 00:10,88.14371,86.0772933959961,443.43723,48.98335647583008,516.41907,44.63643646240234,17,398.79044,36.066444396972656,211.38846,50.634010314941406,449.72507,29.278018951416016,2,438.96378,35.254478454589844,309.10287,21.78397750854492,400.29428,31.83995819091797,1,16,0.001,512,2048,1024,64,4,9,0.2,add,256
2024-08-07 00:52,46.369263,91.14012145996094,416.3316,49.89636993408203,474.88086,45.889896392822266,35,460.47607,46.72088241577149,431.36896,49.27793884277344,435.77298,48.18555450439453,1,435.77298,48.18555450439453,431.36896,49.27793884277344,460.47607,46.72088241577149,1,16,0.001,512,1024,1024,64,4,9,0.2,add,1024
2024-08-07 02:18,82.410355,83.30010223388672,465.89676,46.89521408081055,580.98956,31.279691696166992,16,401.7448,20.315597534179688,335.0403,11.983739852905272,416.5214,12.825804710388184,2,416.5214,12.825804710388184,335.0403,11.983739852905272,401.7448,20.315597534179688,2,16,0.001,256,512,1024,64,4,13,0.2,add,512
2024-08-07 00:11,155.62032,67.13288879394531,537.01373,35.47486114501953,600.7285,24.813329696655277,17,411.55212,23.556486129760746,374.06854,-1.2483174800872805,428.1842,36.97328186035156,3,428.1842,36.97328186035156,374.06854,-1.2483174800872805,411.55212,23.556486129760746,3,16,0.001,1024,1024,2048,64,4,9,0.4,add,1024
2024-08-06 23:34,60.779675,89.09259033203125,417.39093,46.7337646484375,441.10498,41.80084991455078,29,426.9134,46.171180725097656,63.761223,88.01020812988281,450.43796,40.8712043762207,24,450.43796,40.8712043762207,63.761223,88.01020812988281,426.9134,46.171180725097656,24,16,0.01,512,512,2048,64,4,13,0.4,add,256
2024-08-07 01:17,75.05146,85.9704818725586,394.92654,52.19316482543945,454.05884,50.008544921875,42,369.27063,45.02912521362305,128.40546,77.97615814208984,411.49872,28.70236015319824,27,411.49872,28.70236015319824,128.40546,77.97615814208984,369.27063,45.02912521362305,27,16,0.001,256,512,512,64,4,13,0.4,add,1024
2024-08-07 00:32,89.299805,82.96273803710938,427.0272,39.1245002746582,409.5918,23.03543472290039,30,625.2465,25.88773536682129,628.7145,15.833459854125977,600.7597,24.80130958557129,1,600.7597,24.80130958557129,628.7145,15.833459854125977,625.2465,25.88773536682129,1,16,0.01,1024,2048,512,64,4,11,0.2,add,1024
2024-08-06 22:41,59.89623,88.13236236572266,517.5933,40.18325424194336,600.7597,24.80130958557129,28,398.3886,19.741924285888672,137.37148,64.93534851074219,443.78317,-2.579569101333618,13,497.75565,49.16446685791016,107.43856,72.29839324951172,421.16864,50.48143005371094,18,16,0.005,256,512,1024,64,4,11,0.4,add,256
2024-08-06 22:47,50.152958,90.49735260009766,457.25912,46.478271484375,555.0883,37.95625305175781,30,450.64172,46.02814865112305,87.902275,82.7962417602539,561.72076,37.307430267333984,16,529.4418,37.56689453125,269.391,45.70622253417969,464.05743,42.55763244628906,1,16,0.005,256,512,1024,64,4,11,0.4,add,256
2024-08-06 23:08,51.168873,90.74980926513672,514.95856,37.80447769165039,598.2887,25.51983642578125,46,7551.2676,-232.08383178710935,34746.25,-3132.69677734375,600.7597,24.80130958557129,1,600.7597,24.80130958557129,34746.25,-3132.69677734375,7551.2676,-232.08383178710935,1,16,0.02,1024,1024,2048,64,4,11,0.1,add,256
2024-08-06 22:32,54.400314,89.66612243652344,404.0128,21.593231201171875,450.9344,-12.858311653137209,28,372.50284,39.61986923217773,79.911674,85.00713348388672,399.8346,27.854955673217773,15,398.28583,33.748348236083984,77.165306,84.93292999267578,392.31805,41.293235778808594,17,16,0.01,256,512,1024,64,16,11,0.2,add,256
2024-08-06 22:35,55.361336,89.46611022949219,389.80334,26.81260871887207,439.33536,3.634227752685547,30,396.1622,47.28604507446289,103.00729,76.95372772216797,442.33636,49.15287399291992,16,401.66263,11.520936012268066,143.00092,74.16410064697266,422.3347,29.209590911865234,10,16,0.01,256,512,1024,64,16,11,0.2,add,256
2024-08-07 01:45,47.12472,91.08213806152344,427.82883,49.63608932495117,508.17487,47.00407791137695,27,396.14276,48.42571640014648,88.99655,83.201171875,457.99496,46.83784103393555,14,441.10168,45.780948638916016,284.12723,38.17113494873047,418.23788,46.13173294067383,1,16,0.001,256,1024,512,64,4,9,0.4,add,256
2024-08-07 00:01,91.09985,82.29932403564453,513.43823,39.30329132080078,600.57983,24.85441398620605,5,413.94537,39.779727935791016,296.1854,27.29924774169922,457.71982,49.82917785644531,2,419.057,22.69327735900879,367.48846,10.56279182434082,417.8435,18.91714096069336,1,16,0.001,1024,2048,512,64,4,9,0.2,add,512
2024-08-06 23:57,93.894875,82.2397232055664,426.89212,40.25672149658203,452.5095,13.627750396728516,29,3735.5872,-119.7831573486328,19448.773,-1890.935546875,600.7597,24.80130958557129,1,600.7597,24.80130958557129,19448.773,-1890.935546875,3735.5872,-119.7831573486328,1,16,0.02,512,1024,1024,64,4,11,0.1,add,1024
