exp_date,train_rmse,train_custom_acc,val_rmse_for_best_train,val_custom_acc_for_best_train,test_rmse_for_best_train,test_custom_acc_for_best_train,train_epoch_for_best_train,val_rmse,val_custom_acc,train_rmse_for_best_val,train_custom_acc_for_best_val,test_rmse_for_best_val,test_custom_acc_for_best_val,val_epoch_for_best_val,test_rmse,test_custom_acc,train_rmse_for_best_test,train_custom_acc_for_best_test,val_rmse_for_best_test,val_custom_acc_for_best_test,test_epoch_for_best_test,v_splt,y_ord,d,hd,ld,tok_d,time_d,pos_d,lyrs,n_heads,conv_d,tok_kern,feat_kern,norm_typ,skp_mod,use_pos_enc,seq_len,mlp_norm,ep,bs,lr,dp,w_decay
2024-08-24 17:34,16156.145006381726,80.10787963867188,79409.72040238789,37.1207160949707,69206.63074851474,29.450284957885746,20,94026.19546087227,-30.090511322021484,83274.36710346742,-1.455366611480713,87565.72608230497,-21.107852935791016,1,71954.79620350154,21.30442237854004,30802.08929950301,72.43792724609375,83177.29523750918,26.03775787353516,18,0.05,1.44,160,152,320,8,16,32,7,4,256,9,7,batch,none,True,8,True,50,1024,0.0014,0.16,0.0001
2024-08-25 00:47,16027.64739153461,83.33747100830078,79822.87377505636,33.71523666381836,70407.06886556708,36.75350570678711,20,92618.23785730945,-25.506187438964844,82706.47360254898,2.372545003890991,85954.79777302065,-16.392040252685547,1,67403.5978523841,31.907093048095703,18633.216370609207,79.72357177734375,79367.17569707727,30.3532829284668,17,0.2,1.44,192,112,320,8,16,32,5,4,192,9,7,layer,none,True,8,True,50,1024,0.0027,0.16,0.0001
2024-08-24 19:36,15465.57264425683,81.4011001586914,75698.30322519863,27.39803695678711,72331.91453059537,30.55527114868164,20,91036.77277684034,-19.79236602783203,82233.7997368875,7.08845853805542,84122.97711674281,-10.516357421875,1,71962.02818595148,25.746273040771484,17755.624148391198,77.0342025756836,78711.71911288562,19.79360008239746,17,0.05,1.44,160,108,128,8,16,32,4,4,192,9,11,batch,none,True,8,True,50,1024,0.0018,0.16,0.0001
2024-08-24 16:28,6746.509194117477,91.81173706054688,73551.42694819336,23.831892013549805,74040.5742421737,12.252253532409668,45,73256.88701309371,25.50373649597168,10825.827619572228,86.42841339111328,71728.05000479725,17.796920776367188,31,75222.32682632137,22.83240509033203,24030.87967694018,67.99642944335938,72831.32724172187,27.667015075683597,21,0.2,1.44,192,136,192,8,16,32,4,4,192,11,11,batch,none,True,8,True,50,1024,0.0018,0.16,0.0001
2024-08-24 17:05,7330.770889897902,90.8557586669922,70612.22328494242,37.64678955078125,75085.67492171335,25.94892883300781,49,70630.64043538482,37.04898834228516,17792.914944088938,86.78251647949219,74936.26612601467,24.354766845703125,35,74996.40605724939,19.626813888549805,38533.86963015088,63.1167221069336,77654.89585733967,23.97425842285156,7,0.05,1.44,192,176,256,8,16,32,6,4,192,9,7,layer,none,True,8,True,50,1024,0.003,0.16,0.0001
2024-08-25 02:35,18885.067030314756,77.49357604980469,82232.14794534519,30.066251754760746,74444.89679247604,30.09421157836914,19,94965.4329874349,-32.955753326416016,83711.05559539897,-3.865289688110352,88632.12844003834,-24.05642318725586,1,74581.11452936441,21.8043155670166,41748.051583812994,65.19922637939453,85189.4201834699,12.67714500427246,15,0.2,1.44,128,124,320,8,16,32,6,4,256,9,11,layer,none,True,8,True,50,1024,0.0015,0.16,0.0001
2024-08-24 17:24,73367.6087021319,24.307781219482425,86578.91921915715,-1.1178016662597656,77790.67437462213,11.738944053649902,6,91830.2529517574,-22.74901962280273,82445.03304217853,4.656344413757324,85045.4905799084,-13.556421279907228,1,85045.4905799084,-13.556421279907228,82445.03304217853,4.656344413757324,91830.2529517574,-22.74901962280273,1,0.2,1.44,128,188,256,8,16,32,7,4,256,9,11,batch,none,True,8,True,50,1024,0.0018,0.16,0.0001
2024-08-24 19:05,33849.499042093266,55.56117248535156,102159.17735370412,-19.229936599731445,72948.30945038106,15.76663875579834,15,93094.30046737449,-27.10029983520508,82885.36506074037,1.0454833507537842,86501.31834134128,-18.031883239746094,1,86501.31834134128,-18.031883239746094,82885.36506074037,1.0454833507537842,93094.30046737449,-27.10029983520508,1,0.2,1.44,224,172,320,8,16,32,6,4,192,9,11,batch,none,True,8,True,50,1024,0.0015,0.16,0.0001
2024-08-25 01:42,9550.926126764096,88.2249984741211,73466.79424287287,32.7639274597168,72384.47114950446,31.107664108276367,41,70394.30619797533,36.00886535644531,18294.717119482262,78.89878845214844,72756.57631268022,31.816804885864254,27,72874.59721522381,14.958036422729492,34760.62910981356,46.7440299987793,77215.6406542416,15.445196151733398,25,0.2,1.44,192,148,320,8,16,32,5,4,192,9,11,batch,none,True,8,True,50,1024,0.0012,0.16,0.0001
2024-08-24 19:54,28430.41537625115,70.39619445800781,80019.37779793963,48.87946319580078,83724.25527761002,41.462867736816406,14,92157.8193812842,-23.91483688354492,82548.06473850558,3.6927759647369385,85424.2479194232,-14.755237579345703,1,85424.2479194232,-14.755237579345703,82548.06473850558,3.6927759647369385,92157.8193812842,-23.91483688354492,1,0.05,1.44,192,80,128,8,16,32,7,4,192,9,7,batch,none,True,8,True,50,1024,0.0041,0.16,0.0001
